TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:29:14,-652,-338,591,-445,107,4430,359,93,560
13:29:14,-840,-136,879,-171,-95,4577,346,87,542
13:29:14,-659,-418,728,-637,96,4237,340,93,548
13:29:14,-667,-324,574,-221,169,4278,356,92,547
13:29:14,-753,-333,632,-240,98,4227,342,104,542
13:29:14,-728,-493,800,-646,-73,4792,353,95,547
13:29:15,-679,-193,983,-461,-288,4381,348,81,541
13:29:15,-628,-235,601,-386,-30,4518,342,85,545
13:29:15,-661,-265,176,-429,-139,4395,349,102,549
13:29:15,-775,-383,414,-412,-20,4642,359,96,541
13:29:15,-713,-261,733,-491,-79,4445,352,96,541
13:29:15,-464,-43,1170,-114,-5,4518,350,105,546
13:29:15,-586,-347,403,-636,109,4432,352,89,562
13:29:15,-593,-223,683,-231,20,4446,348,100,541
13:29:15,-573,-98,1310,-303,29,4490,345,91,555
13:29:15,-723,-272,865,-320,-28,4557,356,99,549
13:29:16,-690,-419,365,-467,144,4488,342,95,549
13:29:16,-646,-249,468,-304,234,4526,348,98,548
13:29:16,-480,-220,600,-442,291,4290,357,77,544
13:29:16,-622,-313,816,-159,-70,4275,359,93,550
13:29:16,-786,-18,288,-342,-105,4378,350,98,537
13:29:16,-736,-172,873,-560,290,4216,360,95,547
13:29:16,-755,-349,857,-430,50,4407,332,95,545
13:29:16,-582,-185,576,-512,186,4516,355,100,546
13:29:16,-742,-338,338,-596,269,4306,344,83,556
13:29:16,-640,-291,538,-530,158,4429,342,97,547
13:29:16,-530,-288,433,-311,178,4502,344,83,538
13:29:17,-649,-373,900,-339,-55,4480,345,81,564
13:29:17,-537,-258,-95,-460,254,4560,351,99,538
13:29:17,-877,-203,1000,-278,332,4536,343,100,550
13:29:17,-713,-437,653,-395,29,4453,358,87,542
13:29:17,-650,-428,995,-526,140,4385,356,97,545
13:29:17,-734,-282,609,-545,35,4347,348,93,539
13:29:17,-817,-379,656,-403,333,4395,351,85,540
13:29:17,-764,-372,1195,-305,181,4522,344,95,545
13:29:17,-744,-338,332,-230,106,4540,355,93,539
13:29:18,-564,-209,773,-371,-176,4487,350,91,544
13:29:18,-570,-239,532,-181,-92,4341,352,100,548
13:29:18,-889,-496,743,-318,169,4143,343,91,555
13:29:18,-621,-90,376,-486,-238,4492,355,98,546
13:29:18,-637,-483,667,-620,56,4642,345,98,541
13:29:18,-879,-192,547,-463,415,4480,343,91,555
13:29:18,-767,-461,648,-589,197,4462,345,96,562
13:29:18,-736,137,605,-407,35,4556,349,97,545
13:29:18,-760,-159,579,-355,90,4294,349,92,545
13:29:18,-753,-398,585,-172,-213,4532,351,92,558
13:29:19,-734,-89,887,-471,10,4343,346,83,545
13:29:19,-510,-48,730,-438,-181,4478,351,87,542
13:29:19,-555,-295,459,-319,155,4624,349,99,549
13:29:19,-677,-19,537,-513,-204,4623,353,95,547
13:29:19,-808,97,431,-389,87,4388,346,95,538
13:29:19,-698,-255,228,-441,65,4627,358,85,565
13:29:19,-616,37,397,-182,25,4372,344,97,547
13:29:19,-884,-142,614,-335,40,4430,349,95,549
13:29:19,-788,-188,563,-460,9,4428,342,95,552
13:29:19,-666,-148,545,-181,193,4329,344,95,549
13:29:20,-679,-271,744,-404,-204,4394,343,98,546
13:29:20,-837,-220,584,-594,69,4504,343,91,550
13:29:20,-653,-362,648,-645,376,4372,357,91,550
13:29:20,-599,-156,784,-439,13,4603,348,93,541
13:29:20,-617,-345,365,-408,131,4461,348,98,548
13:29:20,-466,-161,84,-561,-83,4429,352,91,548
13:29:20,-801,-38,430,-510,-204,4403,348,98,555
13:29:20,-370,-344,379,-265,67,4293,353,99,547
13:29:20,-500,-401,683,-518,25,4486,353,85,547
13:29:20,-867,-13,762,-122,-28,4454,352,89,546
13:29:21,-432,-392,772,-296,259,4351,351,97,545
13:29:21,-531,-170,691,-523,-173,4273,350,91,548
13:29:21,-769,-267,475,-378,-114,4613,337,99,547
13:29:21,-608,-428,542,-377,132,4396,350,93,555
13:29:21,-475,-139,405,-229,118,4504,345,96,550
13:29:21,-581,-167,566,-530,-10,4472,344,90,545
13:29:21,-781,-361,352,-470,97,4599,349,95,549
13:29:21,-531,-323,429,-513,-127,4605,342,97,538
13:29:21,-616,-395,497,-349,222,4615,345,96,541
13:29:21,-690,-442,877,-375,3,4327,353,92,549
13:29:22,-781,-123,538,-282,11,4539,352,96,557
13:29:22,-688,-325,825,-548,-102,4385,343,96,548
13:29:22,-755,-245,472,-602,-340,4406,355,91,546
13:29:22,-935,-476,857,-337,-36,4561,346,92,552
13:29:22,-617,-2,877,-710,-56,4559,351,87,542
13:29:22,-735,-352,763,-458,162,4508,348,86,555
13:29:22,-781,-151,322,-376,95,4208,350,84,548
13:29:22,-826,-220,502,-459,174,4605,346,85,540
13:29:22,-545,-285,831,-260,-25,4282,355,86,553
13:29:22,-766,-80,571,-284,-115,4341,345,86,557
13:29:23,-681,-297,931,-564,304,4567,343,86,541
13:29:23,-896,-79,663,-366,121,4485,353,92,547
13:29:23,-694,-40,896,-367,22,4328,346,99,536
13:29:23,-620,-274,566,-472,23,4610,343,98,546
13:29:23,-602,-352,283,-420,-14,4504,344,90,547
13:29:23,-778,-201,353,-354,233,4513,352,93,544
13:29:23,-834,-301,800,-369,-165,4446,342,97,542
13:29:23,-684,-23,615,-305,143,4356,344,90,542
13:29:23,-638,-612,451,-391,254,4464,353,97,552
13:29:23,-817,160,811,-466,36,4631,357,96,544
13:29:24,-854,-254,777,-483,-266,4392,352,84,544
13:29:24,-652,-350,512,-249,22,4262,343,86,548
13:29:24,-643,-413,436,-397,327,4389,342,102,552
13:29:24,-749,10,446,-395,-63,4359,355,89,541
13:29:24,-727,-384,560,-361,213,4388,352,91,550
13:29:24,-663,82,471,-275,-106,4326,349,97,547
13:29:24,-699,-421,652,-520,264,4282,345,91,541
13:29:24,-546,-143,414,-311,85,4235,351,90,536
13:29:24,-832,-96,782,-450,212,4383,349,95,545
13:29:24,-775,-196,721,-420,-64,4416,349,90,554
13:29:25,-471,-483,548,-497,45,4505,349,90,542
13:29:25,-484,-254,900,-509,-203,4480,356,87,542
13:29:25,-736,-356,427,-209,173,4547,356,95,549
13:29:25,-565,-235,666,-557,174,4484,349,87,547
13:29:25,-693,-352,559,-413,-4,4642,343,98,544
13:29:25,-592,-227,437,-502,-158,4370,360,87,542
13:29:25,-420,-275,775,-445,-79,4253,360,99,547
13:29:25,-825,-488,765,-416,-125,4431,346,104,547
13:29:25,-536,72,389,-628,23,4257,350,93,544
13:29:25,-776,-491,645,-448,143,4489,351,95,552
13:29:26,-737,-90,659,-239,-112,4389,342,90,538
13:29:26,-819,-418,892,-384,137,4510,353,87,549
13:29:26,-567,-252,933,-280,96,4488,357,81,548
13:29:26,-742,-215,267,-367,206,4545,345,93,546
13:29:26,-821,-248,892,-258,-137,4361,345,86,550
13:29:26,-770,-121,667,-332,175,4718,344,92,549
13:29:26,-754,-162,588,-204,39,4464,353,90,542
13:29:26,-636,-124,499,-308,-34,4306,351,92,549
13:29:26,-804,-197,636,-376,-18,4297,343,98,546
13:29:26,-604,-165,613,-353,32,4519,348,100,557
13:29:27,-808,-357,397,-718,158,4653,352,96,544
13:29:27,-740,-393,491,-285,-157,4456,346,92,549
13:29:27,-402,-151,746,-414,-197,4335,353,92,554
13:29:27,-570,-252,495,-393,199,4484,352,89,546
13:29:27,-660,-208,477,-195,-23,4407,339,99,547
13:29:27,-724,-658,579,-445,3,4554,349,97,545
13:29:27,-587,-271,466,-406,-58,4438,357,93,555
13:29:27,-496,-232,411,-462,-146,4495,348,103,544
13:29:27,-664,-133,736,-302,81,4354,343,103,550
13:29:27,-683,-348,444,-363,52,4459,360,85,549
13:29:28,-661,-379,789,-529,149,4571,346,99,552
13:29:28,-835,91,601,-370,126,4330,351,95,545
13:29:28,-751,-252,590,-559,210,4243,357,105,550
13:29:28,-455,-407,960,-366,292,4512,340,86,544
13:29:28,-775,-219,490,-228,133,4534,350,89,546
13:29:28,-811,-275,611,-524,173,4495,355,81,546
13:29:28,-718,-71,900,-402,-173,4371,348,96,548
13:29:28,-729,-261,810,-518,-105,4482,346,87,549
13:29:28,-640,-17,767,-436,339,4366,351,92,549
13:29:28,-913,-210,402,-250,-138,4647,344,92,542
13:29:29,-544,-502,605,-620,176,4353,346,95,556
13:29:29,-808,-55,688,-217,-7,4591,340,96,546
13:29:29,-796,-140,491,-243,-272,4364,349,97,547
13:29:29,-700,-283,295,-269,-112,4402,353,95,552
13:29:29,-712,-120,488,-393,-60,4296,352,93,555
13:29:29,-771,-140,376,-464,156,4406,344,92,540
13:29:29,-739,-49,484,-196,155,4421,339,90,542
13:29:29,-623,-135,454,-182,-32,4344,346,92,554
13:29:29,-641,-497,680,-329,49,4514,346,97,547
13:29:29,-919,-142,552,-243,210,4518,353,97,558
13:29:30,-823,-250,1017,-462,-4,4562,356,92,547
13:29:30,-914,-113,554,-483,46,4652,351,92,549
13:29:30,-687,-455,568,-199,143,4603,351,90,552
13:29:30,-708,-327,579,-458,38,4394,348,96,541
13:29:30,-811,-434,812,-450,19,4221,338,84,541
13:29:30,-730,-484,811,-454,16,4579,345,93,546
13:29:30,-486,-587,916,-424,35,4447,344,104,547
13:29:30,-671,92,447,-208,28,4411,344,95,545
13:29:30,-777,-171,509,-418,163,4385,342,92,549
13:29:30,-751,-191,453,-427,36,4305,356,97,545
13:29:31,-546,-194,349,-331,-82,4445,349,92,542
13:29:31,-639,-232,743,-437,-48,4533,345,93,555
13:29:31,-839,-167,426,-382,204,4403,350,91,541
13:29:31,-863,-225,691,-529,96,4489,345,91,557
13:29:31,-593,-44,757,-337,171,4443,343,91,544
13:29:31,-616,-308,703,-270,103,4298,345,91,541
13:29:31,-771,-465,680,-606,61,4223,345,93,539
13:29:31,-609,-214,595,-343,72,4313,346,95,536
13:29:31,-829,-6,889,-390,-51,4490,355,91,546
13:29:31,-656,-293,657,-270,59,4488,355,86,541
13:29:32,-701,-310,316,-388,290,4615,351,95,545
13:29:32,-533,-255,1059,-206,64,4460,346,90,556
13:29:32,-672,-353,564,-439,246,4592,356,92,547
13:29:32,-907,72,607,-531,345,4385,345,96,544
13:29:32,-693,-346,645,-459,-78,4381,359,98,546
13:29:32,-632,-254,319,-459,-195,4337,351,87,547
13:29:32,-699,-253,599,-325,-194,4319,348,93,557
13:29:32,-639,-187,913,-249,97,4404,355,93,550
13:29:32,-676,-505,404,-325,136,4492,349,87,542
13:29:32,-660,-273,665,-221,137,4463,344,95,554
13:29:33,-740,-204,578,-280,-4,4280,357,89,541
13:29:33,-605,-345,535,-233,291,4293,351,87,545
13:29:33,-622,42,1026,-305,-187,4450,343,91,548
13:29:33,-603,-299,710,-479,342,4390,351,97,542
13:29:33,-659,-681,621,-365,-35,4401,345,100,555
13:29:33,-614,-78,642,-478,53,4522,344,97,545
13:29:33,-531,-454,552,-536,-72,4530,358,99,556
13:29:33,-671,201,611,-244,-111,4343,356,92,549
13:29:33,-511,-161,761,-486,-18,4296,349,90,552
13:29:33,-662,-296,726,-398,306,4537,343,98,548
13:29:34,-757,-473,773,-469,-105,4523,351,99,540
13:29:34,-512,-364,457,-342,-30,4485,349,90,549
13:29:34,-649,-104,723,-310,41,4480,362,84,539
13:29:34,-955,-116,742,-318,-208,4534,343,93,541
13:29:34,-359,-140,493,-252,224,4632,351,92,547
13:29:34,-707,-225,587,-291,206,4433,346,104,545
13:29:34,-804,-440,646,-535,115,4333,359,77,537
13:29:34,-716,91,881,-252,34,4213,348,91,546
13:29:34,-745,-180,191,-308,-78,4467,351,90,549
13:29:34,-708,-150,676,-251,-49,4459,350,91,553
13:29:35,-962,-600,338,-529,14,4396,353,92,547
13:29:35,-509,11,270,-247,80,4311,353,90,552
13:29:35,-496,-97,585,-267,36,4625,352,96,539
13:29:35,-733,-106,417,-427,75,4381,353,87,545
13:29:35,-927,5,356,-479,48,4240,348,96,553
13:29:35,-721,-418,523,-415,333,4443,344,99,552
13:29:35,-505,-134,695,-324,167,4500,346,85,540
13:29:35,-615,-521,533,-591,-46,4593,349,85,552
13:29:35,-634,-125,612,-357,24,4278,346,90,545
13:29:35,-613,-158,552,-578,224,4293,351,83,540
13:29:36,-521,-284,683,-433,-120,4412,349,87,552
13:29:36,-631,-104,830,-350,-9,4688,351,90,549
13:29:36,-461,-343,339,-253,-5,4509,345,96,544
13:29:36,-566,-263,292,-165,392,4698,346,90,549
13:29:36,-536,-413,478,-394,-52,4347,344,92,542
13:29:36,-712,-110,332,-204,150,4520,352,93,548
13:29:36,-696,-160,262,-445,314,4419,344,87,545
13:29:36,-820,-236,374,-297,54,4456,353,99,547
13:29:36,-582,-306,584,-531,90,4291,360,92,547
13:29:36,-734,-227,571,-445,-141,4528,352,89,553
13:29:37,-719,-2,766,-621,222,4491,340,93,548
13:29:37,-529,-168,743,-502,-85,4275,351,102,545
13:29:37,-743,-339,247,-321,185,4361,346,92,554
13:29:37,-777,-254,424,-515,276,4470,351,90,540
13:29:37,-809,-253,858,-501,34,4506,340,96,550
13:29:37,-592,-76,617,-306,15,4571,359,86,544
13:29:37,-760,-172,412,-374,-225,4658,356,85,540
13:29:37,-829,-235,451,-247,269,4560,353,90,545
13:29:37,-681,-385,443,-419,-134,4407,358,99,549
13:29:37,-600,-129,705,-477,122,4499,348,93,546
13:29:38,-810,-153,876,-445,177,4474,352,98,544
13:29:38,-868,-234,826,-343,-93,4478,351,90,547
13:29:38,-643,-312,747,-478,85,4310,350,96,534
13:29:38,-634,-226,676,-334,105,4453,346,95,545
13:29:38,-603,-404,474,-421,309,4532,353,95,552
13:29:38,-511,-240,851,-323,-244,4451,349,90,556
13:29:38,-810,-236,564,-390,-4,4378,339,90,552
13:29:38,-532,-570,1022,-190,315,4425,338,100,550
13:29:38,-690,92,779,-275,-22,4225,350,93,555
13:29:38,-497,-132,364,-515,21,4491,355,96,548
13:29:39,-530,-299,540,-356,71,4436,355,81,555
13:29:39,-672,-266,476,-500,-234,4596,352,96,539
13:29:39,-560,-202,306,-545,127,4426,340,86,544
13:29:39,-604,-313,498,-656,-104,4458,345,91,550
13:29:39,-795,-198,402,-533,68,4381,355,91,546
13:29:39,-710,-138,729,-304,144,4424,350,93,539
13:29:39,-883,-198,320,-449,307,4474,346,95,545
13:29:39,-630,-190,427,-305,177,4493,346,92,549
13:29:39,-778,-202,448,-98,-59,4468,351,97,547
13:29:39,-773,-224,473,-297,152,4538,344,97,549
13:29:40,-740,-135,821,-425,-13,4402,344,87,545
13:29:40,-621,-434,612,-540,90,4653,351,97,549
13:29:40,-509,-154,591,-240,161,4241,348,91,546
13:29:40,-780,-228,411,-338,203,4377,350,86,550
13:29:40,-855,-422,354,-389,202,4337,353,95,549
13:29:40,-578,-254,613,-462,3,4339,352,79,544
13:29:40,-739,70,550,-313,49,4247,338,93,534
13:29:40,-620,-361,428,-384,171,4372,349,97,554
13:29:40,-630,-238,791,-475,-149,4525,359,91,548
13:29:40,-692,-613,329,-334,245,4343,356,97,542
13:29:41,-849,-347,594,-484,82,4241,343,89,550
13:29:41,-710,14,594,-279,-18,4511,357,96,544
13:29:41,-775,-326,396,-379,61,4462,349,95,547
13:29:41,-593,-300,832,-353,8,4302,348,91,546
13:29:41,-637,-164,658,-537,-197,4294,350,103,550
13:29:41,-690,-466,776,-388,35,4615,349,87,542
13:29:41,-813,-96,262,-425,-30,4288,355,91,544
13:29:41,-512,-256,675,-406,199,4283,353,97,552
13:29:41,-890,-364,436,-603,-226,4360,349,97,542
13:29:41,-731,-223,313,-392,-99,4472,342,104,552
13:29:42,-679,-390,548,-264,-165,4310,346,90,552
13:29:42,-722,-177,335,-409,68,4337,345,91,546
13:29:42,-863,-362,506,-370,-310,4160,355,96,550
13:29:42,-644,-38,536,-336,132,4770,355,100,555
13:29:42,-732,-413,452,-129,-94,4600,342,90,547
13:29:42,-639,-430,618,-281,60,4500,344,92,549
13:29:42,-826,-305,449,-204,-57,4539,350,81,550
13:29:42,-610,-160,962,-394,132,4513,349,87,542
13:29:42,-419,-279,736,-386,208,4392,348,89,541
13:29:42,-618,-683,797,-357,-113,4471,348,84,555
13:29:43,-949,-171,576,-561,75,4644,346,92,542
13:29:43,-874,-338,313,-524,-103,4299,355,89,550
13:29:43,-517,-382,906,-264,250,4234,351,95,540
13:29:43,-598,-88,480,-346,76,4430,337,104,552
13:29:43,-682,-144,688,-345,14,4447,340,91,539
13:29:43,-697,-106,751,-485,-65,4609,349,90,552
13:29:43,-706,-298,623,-373,-249,4286,355,89,541
13:29:43,-674,-472,1171,-161,-54,4332,365,87,547
13:29:43,-909,-154,525,-390,-196,4520,353,97,561
13:29:43,-687,-393,728,-465,-74,4636,346,92,545
13:29:44,-568,32,463,-241,53,4443,352,91,553
13:29:44,-729,-207,610,-672,335,4384,350,98,548
13:29:44,-569,-391,832,-228,-7,4804,352,93,548
13:29:44,-771,-209,139,-318,-167,4263,357,91,548
13:29:44,-620,-306,565,-465,-174,4586,358,85,540
13:29:44,-853,-323,520,-453,169,4593,353,99,547
13:29:44,-590,-40,490,-589,272,4305,344,87,533
13:29:44,-462,-287,525,-476,289,4651,342,80,549
13:29:44,-430,-177,866,-161,36,4392,353,92,545
13:29:44,-687,-255,977,-340,-200,4633,344,92,540
13:29:45,-733,-583,851,-320,-133,4561,340,98,548
13:29:45,-852,-135,859,-235,203,4329,355,93,553
13:29:45,-585,-78,659,-351,37,4285,348,91,541
13:29:45,-493,-287,830,-531,239,4551,351,92,545
13:29:45,-661,-237,780,-488,140,4332,345,93,546
13:29:45,-556,-311,628,-439,60,4469,342,83,540
13:29:45,-691,-181,436,-505,1,4507,352,91,544
13:29:45,-974,-405,571,-500,74,4413,342,85,552
13:29:45,-692,-81,454,-439,234,4576,348,103,539
13:29:45,-457,-171,279,-249,3,4359,345,96,550
13:29:46,-664,-396,504,-180,-235,4543,350,98,555
13:29:46,-691,-216,565,-331,228,4550,353,95,542
13:29:46,-670,-335,653,-313,188,4331,344,90,542
13:29:46,-712,-43,955,-422,-17,4492,358,95,554
13:29:46,-717,-75,592,-302,64,4447,343,93,539
13:29:46,-650,-234,582,-203,39,4387,356,99,538
13:29:46,-724,-378,484,-360,-24,4542,359,91,546
13:29:46,-628,-420,608,-582,276,4615,352,91,541
13:29:46,-579,-362,651,-172,-87,4227,357,93,553
13:29:46,-782,-136,379,-670,78,4504,350,93,537
13:29:47,-824,-87,645,-643,-57,4385,342,102,545
13:29:47,-600,-307,625,-381,84,4637,348,96,548
13:29:47,-849,-236,554,-320,40,4441,342,85,540
13:29:47,-661,-353,931,-504,-92,4412,359,89,546
13:29:47,-619,-421,673,-283,-162,4553,349,87,545
13:29:47,-659,-365,403,-358,66,4241,344,95,552
13:29:47,-661,-50,413,-467,-30,4359,348,89,544
13:29:47,-859,-202,510,-368,199,4230,351,87,545
13:29:47,-577,-426,297,-222,141,4455,343,98,541
13:29:47,-996,-203,534,-428,264,4346,350,98,548
13:29:48,-507,-234,330,-305,55,4511,358,83,547
13:29:48,-689,-208,529,-325,89,4242,337,99,536
13:29:48,-524,-196,545,-465,-50,4215,343,84,550
13:29:48,-660,-381,623,-446,181,4525,358,95,547
13:29:48,-707,-404,801,-224,-175,4472,346,87,540
13:29:48,-727,49,614,-404,180,4578,338,96,548
13:29:48,-621,-422,684,-348,192,4462,357,93,537
13:29:48,-635,-377,452,-573,-19,4322,344,97,547
13:29:48,-740,-135,394,-126,49,4151,351,90,542
13:29:48,-754,-405,497,-318,196,4416,351,97,545
13:29:49,-805,-477,505,-387,243,4543,351,104,547
13:29:49,-716,-108,425,-360,-185,4573,356,90,554
13:29:49,-799,-302,628,-336,-8,4523,349,102,540
13:29:49,-665,-112,564,-440,137,4146,353,90,552
13:29:49,-656,-260,351,-392,81,4324,343,86,550
13:29:49,-612,-200,644,-520,-77,4351,348,86,544
13:29:49,-696,-306,286,-346,161,4398,345,93,544
13:29:49,-772,-315,699,-261,-63,4424,344,97,552
13:29:49,-924,-159,418,-230,33,4193,349,102,540
13:29:49,-746,-311,357,-36,-237,4538,355,84,544
13:29:50,-621,-360,483,-339,-99,4485,350,93,550
13:29:50,-527,-322,399,-224,94,4511,339,95,549
13:29:50,-650,-171,313,-200,-88,4623,352,91,539
13:29:50,-696,-170,606,-446,37,4403,350,100,557
13:29:50,-786,-397,287,-314,94,4290,343,93,555
13:29:50,-526,-91,504,-430,-124,4371,351,92,545
13:29:50,-853,-114,299,-524,6,4353,348,93,550
13:29:50,-692,-132,479,-580,-72,4572,353,106,549
13:29:50,-811,-236,206,-221,157,4517,348,81,544
13:29:50,-580,74,562,-499,-55,4627,357,84,550
13:29:51,-701,-436,574,-510,248,4546,345,89,553
13:29:51,-561,-421,462,-433,-62,4483,351,99,552
13:29:51,-700,-145,684,-498,-21,4268,350,84,544
13:29:51,-644,-265,529,-339,-305,4171,345,93,553
13:29:51,-826,-329,474,-336,97,4448,353,95,542
13:29:51,-948,-88,561,-472,-24,4391,339,92,552
13:29:51,-753,-251,390,-438,110,4421,351,90,549
13:29:51,-592,-52,452,-205,-117,4569,343,98,550
13:29:51,-623,-143,986,-360,-117,4414,352,91,546
13:29:51,-747,-185,572,-350,201,4436,366,93,539
13:29:52,-675,-166,482,-369,113,4543,355,86,546
13:29:52,-745,-471,373,-509,-69,4644,348,93,555
13:29:52,-614,-327,264,-357,-33,4431,349,97,547
13:29:52,-673,102,513,-197,219,4481,359,105,539
13:29:52,-639,21,426,-488,56,4596,346,97,554
13:29:52,-632,-540,533,-651,-43,4507,358,85,549
13:29:52,-774,-226,374,-535,-335,4519,353,99,549
13:29:52,-773,-20,502,-385,228,4225,349,102,549
13:29:52,-754,-307,795,-539,28,4564,352,96,553
13:29:52,-667,-265,835,-458,-47,4514,344,95,540
13:29:52,-671,-294,553,-421,-62,4442,348,100,546
13:29:53,-699,-147,459,-272,-69,4539,345,93,539
13:29:53,-802,-432,649,-472,-145,4387,342,106,549
13:29:53,-701,-37,340,-375,5,4418,344,99,547
13:29:53,-843,-290,504,-425,159,4525,355,89,550
13:29:53,-602,4,705,-498,32,4497,344,85,556
13:29:53,-665,-275,644,-369,163,4513,355,96,548
13:29:53,-631,-345,560,-296,104,4550,355,96,550
13:29:53,-667,-200,540,-262,-180,4351,351,97,542
13:29:53,-690,-434,746,-489,-19,4551,345,98,548
13:29:54,-835,-230,765,-372,-71,4325,349,97,545
13:29:54,-470,-334,594,-284,176,4509,355,105,539
13:29:54,-864,-476,289,-283,130,4788,348,89,544
13:29:54,-810,-100,480,-337,-37,4320,348,91,555
13:29:54,-730,-96,845,-404,-45,4509,356,106,538
13:29:54,-722,-370,791,-374,207,4324,343,98,548
13:29:54,-687,-314,338,-487,44,4411,348,81,553
13:29:54,-664,-302,383,-266,21,4447,344,87,538
13:29:54,-914,-161,293,-676,79,4408,352,96,546
13:29:54,-664,-269,806,-765,-70,4436,340,81,544
13:29:55,-694,-436,599,-461,314,4479,342,92,545
13:29:55,-698,-159,539,-176,-169,4395,345,81,546
