TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:21:45,946,357,-255,513,-17,4308,548,55,1691
13:21:45,1203,354,-113,529,144,3865,551,60,1686
13:21:45,974,21,-351,98,215,4124,546,67,1691
13:21:45,1426,358,-38,93,244,4216,546,53,1689
13:21:45,1355,127,-12,559,-38,4035,542,61,1697
13:21:45,1319,282,-378,285,-169,4046,557,64,1688
13:21:45,1338,325,-170,497,178,4280,553,62,1705
13:21:46,1309,29,-73,410,149,4121,554,61,1690
13:21:46,1182,261,-318,402,-2,4323,545,64,1685
13:21:46,733,240,-427,210,89,4091,542,54,1697
13:21:46,1216,377,-383,150,183,4168,547,61,1690
13:21:46,1216,390,-59,226,304,4383,546,60,1679
13:21:46,572,376,-371,293,344,4311,542,61,1701
13:21:46,1384,474,-129,316,-71,4030,552,56,1681
13:21:46,1119,222,-179,374,83,4131,545,59,1690
13:21:46,1463,335,-92,269,-50,4311,552,61,1688
13:21:46,958,319,-45,292,195,4217,546,53,1693
13:21:47,1487,235,-149,400,80,3891,540,66,1690
13:21:47,1044,244,-197,502,114,4052,537,61,1699
13:21:47,1039,314,-97,541,-1,3937,539,55,1686
13:21:47,897,493,-271,625,295,4507,546,58,1700
13:21:47,1242,203,-27,438,-116,4226,548,60,1693
13:21:47,1064,-56,-47,453,81,4001,543,50,1698
13:21:47,1336,202,-256,481,-37,4237,552,61,1690
13:21:47,1906,-141,-131,373,20,4105,543,72,1689
13:21:47,1235,100,-104,500,-8,4165,551,65,1693
13:21:47,1071,290,-182,626,252,4267,542,64,1697
13:21:48,1473,169,-168,472,71,4528,548,62,1693
13:21:48,1311,175,-158,510,344,4050,543,53,1698
13:21:48,1522,323,-22,41,-69,4141,547,61,1692
13:21:48,1215,143,-82,435,-26,4034,554,61,1690
13:21:48,1311,211,-196,446,250,4153,549,54,1697
13:21:48,1151,26,-149,447,307,4281,536,65,1700
13:21:48,986,119,-218,614,138,4480,543,60,1698
13:21:48,891,235,-249,203,59,4184,535,64,1694
13:21:48,1311,149,-180,428,5,4174,539,58,1698
13:21:48,1236,249,-171,682,173,3929,540,59,1697
13:21:49,1217,116,-210,402,65,3919,548,55,1696
13:21:49,1337,258,-232,537,293,4196,536,60,1693
13:21:49,1313,198,-75,535,341,4314,545,66,1697
13:21:49,1234,142,-269,234,-17,3988,543,60,1689
13:21:49,1006,232,-418,548,154,3990,541,60,1696
13:21:49,1099,430,-306,694,40,4317,545,54,1697
13:21:49,1472,229,-52,589,64,4151,551,65,1689
13:21:49,1456,17,-15,849,24,4124,547,59,1704
13:21:49,937,341,30,404,101,4113,549,69,1692
13:21:49,1488,303,-261,579,385,4072,539,62,1696
13:21:50,1236,77,-165,658,285,4350,546,60,1696
13:21:50,1459,184,-174,480,344,4292,551,65,1700
13:21:50,1419,204,-316,186,269,4233,552,56,1690
13:21:50,1525,349,-433,285,270,4199,541,72,1698
13:21:50,1076,104,-323,286,68,4106,536,60,1696
13:21:50,1299,275,-81,416,20,4137,531,53,1696
13:21:50,1280,120,-66,421,171,4300,535,61,1694
13:21:50,1435,238,-126,486,4,4283,542,54,1701
13:21:50,724,200,-264,485,485,4142,543,65,1696
13:21:50,1451,128,-22,350,111,4152,554,56,1688
13:21:51,942,141,130,236,218,4321,548,67,1696
13:21:51,947,452,-144,437,275,4035,540,56,1694
13:21:51,1095,375,-65,584,204,4186,541,53,1689
13:21:51,1258,27,-242,664,-53,4228,558,53,1705
13:21:51,1140,193,-62,516,405,3896,547,54,1699
13:21:51,1617,-119,-96,587,189,4340,539,50,1698
13:21:51,1306,299,-327,365,192,4007,546,62,1698
13:21:51,1087,80,-137,476,152,4248,548,58,1691
13:21:51,1084,289,63,587,92,4208,552,47,1688
13:21:51,1574,132,43,286,106,3989,553,72,1698
13:21:52,1316,241,-127,616,295,4215,552,56,1692
13:21:52,1107,91,-257,523,227,3929,536,65,1689
13:21:52,1196,91,-136,459,36,4142,545,66,1697
13:21:52,990,291,-308,283,192,4159,530,64,1699
13:21:52,1374,56,-35,263,152,4149,560,53,1696
13:21:52,1202,85,-359,462,490,4214,560,62,1691
13:21:52,1161,127,-56,538,268,4196,535,54,1690
13:21:52,1189,262,-184,332,237,4196,558,67,1703
13:21:52,1361,241,-146,335,214,4387,547,54,1690
13:21:52,1474,443,-193,580,406,4164,547,54,1694
13:21:53,1033,147,-109,303,7,4160,545,54,1697
13:21:53,1393,285,-337,326,249,4281,547,69,1694
13:21:53,1048,66,-108,653,200,3904,541,62,1705
13:21:53,954,-6,-244,538,207,3942,534,55,1689
13:21:53,852,303,-222,432,249,4194,547,66,1694
13:21:53,1144,48,-35,430,230,4210,551,55,1696
13:21:53,1128,198,-334,465,61,4205,541,58,1691
13:21:53,1407,187,-229,589,137,4202,549,66,1697
13:21:53,1109,406,-156,375,246,4158,545,61,1685
13:21:53,1490,401,-352,189,213,4248,547,61,1692
13:21:54,1466,60,-274,201,219,4111,547,64,1711
13:21:54,1206,90,-120,265,191,4127,539,60,1700
13:21:54,1277,264,-185,412,82,4074,548,55,1689
13:21:54,1338,98,-155,311,156,4046,559,64,1692
13:21:54,1450,521,-86,483,155,4132,548,58,1693
13:21:54,1394,266,-153,468,52,4028,552,61,1692
13:21:54,1439,79,-105,167,260,4230,558,65,1696
13:21:54,1385,364,-119,459,172,4082,549,64,1694
13:21:54,1230,143,-30,478,263,4337,542,54,1690
13:21:54,1257,214,-78,526,267,4265,543,67,1691
13:21:55,1547,229,78,249,-114,4329,542,52,1697
13:21:55,1220,78,-63,404,113,4107,541,55,1689
13:21:55,966,111,-380,511,31,4318,561,61,1701
13:21:55,775,258,-144,480,78,4150,547,61,1697
13:21:55,1317,38,-333,198,257,3987,540,66,1694
13:21:55,1368,-42,-163,405,18,4072,546,58,1696
13:21:55,1097,421,-292,463,131,4126,545,59,1697
13:21:55,1212,-49,-215,513,-60,4133,547,56,1692
13:21:55,1544,65,-243,439,526,4108,549,66,1697
13:21:55,1029,217,-29,444,10,3882,546,60,1693
13:21:56,1028,217,-65,628,376,4328,548,55,1693
13:21:56,1439,281,-25,495,204,4239,551,67,1703
13:21:56,1499,302,-110,244,312,3989,545,64,1692
13:21:56,1268,383,-124,348,178,4189,542,54,1699
13:21:56,963,159,-4,555,296,4048,548,65,1698
13:21:56,1215,248,-300,395,181,4142,532,54,1685
13:21:56,1004,283,-263,476,155,4069,552,61,1692
13:21:56,1637,143,-104,633,-93,4190,551,72,1693
13:21:56,1008,382,-288,294,221,3952,543,60,1693
13:21:57,1459,-20,-196,511,151,4233,548,65,1689
13:21:57,999,112,101,355,164,4248,557,61,1699
13:21:57,945,405,-50,439,-115,4294,539,62,1698
13:21:57,1279,273,-267,333,1,4178,547,64,1694
13:21:57,1375,278,-110,603,-4,4078,537,61,1701
13:21:57,1234,63,-141,650,405,4111,537,64,1697
13:21:57,1071,148,-104,645,166,4299,541,55,1700
13:21:57,1132,310,-212,349,386,4014,549,66,1699
13:21:57,1268,287,-313,489,2,4243,534,58,1691
13:21:57,914,336,-88,272,236,4111,540,66,1690
13:21:57,688,195,-335,428,-222,4020,548,67,1696
13:21:58,1524,-78,-424,367,158,4273,553,60,1691
13:21:58,958,404,-222,473,621,4192,542,56,1692
13:21:58,1272,170,-108,342,124,4160,557,61,1694
13:21:58,1360,215,-212,533,366,4083,547,64,1685
13:21:58,1503,175,-224,553,115,4306,541,53,1703
13:21:58,1228,248,-129,290,367,4256,543,58,1705
13:21:58,1036,216,-5,303,138,4158,542,54,1688
13:21:58,1209,-39,-42,414,362,4155,535,61,1694
13:21:58,892,122,-126,219,312,4145,548,55,1689
13:21:58,1075,115,-172,400,172,4281,541,62,1691
13:21:59,1431,252,-73,448,402,4272,549,66,1697
13:21:59,1323,84,-51,269,468,4257,546,70,1686
13:21:59,1358,264,-134,518,312,4037,545,69,1692
13:21:59,1161,37,-52,722,520,4277,540,61,1701
13:21:59,1175,255,-27,367,23,4170,542,71,1692
13:21:59,1296,227,-180,391,124,4121,551,55,1691
13:21:59,1464,175,-246,382,-87,4113,546,62,1698
13:21:59,973,210,-82,528,260,4121,549,66,1701
13:21:59,1431,169,-283,715,214,3872,543,67,1684
13:21:59,1103,312,-187,540,141,4137,547,59,1692
13:22:00,1393,-21,-144,353,177,4196,552,52,1690
13:22:00,1425,271,-72,315,-34,4165,551,62,1689
13:22:00,984,-7,-57,516,166,4286,542,59,1694
13:22:00,1547,44,-196,312,191,4205,545,73,1701
13:22:00,851,313,-251,450,83,4200,543,48,1684
13:22:00,1205,213,-305,316,177,4039,548,60,1691
13:22:00,1225,32,12,413,248,4140,555,65,1700
13:22:00,1203,-53,-221,611,322,4312,537,54,1697
13:22:00,1372,386,-128,562,246,4026,545,54,1697
13:22:00,1376,245,-220,478,83,4137,535,59,1708
13:22:01,1452,80,-81,175,-204,3978,540,52,1688
13:22:01,1298,42,-343,460,65,4286,548,58,1696
13:22:01,1683,148,-43,317,253,4376,548,65,1693
13:22:01,1324,-50,-97,641,157,4082,543,58,1693
13:22:01,1380,118,-45,514,154,4197,547,64,1685
13:22:01,1478,201,-143,530,270,3931,551,65,1703
13:22:01,1189,259,-306,603,220,4305,543,62,1693
13:22:01,1274,234,-304,240,116,4056,547,61,1699
13:22:01,1377,265,-59,532,269,4326,555,53,1703
13:22:01,1164,274,-151,377,581,4090,542,49,1701
13:22:02,831,143,-278,528,366,4240,545,59,1697
13:22:02,835,137,-23,529,310,4107,559,64,1699
13:22:02,1048,255,-265,452,182,4112,546,50,1689
13:22:02,847,156,-155,389,-26,4205,548,65,1698
13:22:02,802,-42,-136,536,243,4151,548,67,1703
13:22:02,1554,7,198,316,436,3984,542,59,1690
13:22:02,1183,156,-260,648,248,3998,547,56,1690
13:22:02,1271,193,-30,316,321,4202,542,69,1697
13:22:02,1366,82,-23,245,178,4342,537,59,1697
13:22:02,1345,180,-208,587,357,4085,535,59,1692
13:22:03,1384,175,-117,469,155,4025,558,70,1686
13:22:03,1161,376,16,368,46,4261,553,65,1689
13:22:03,1255,327,-37,229,199,4400,543,60,1700
13:22:03,1304,276,-191,449,225,4130,547,66,1701
13:22:03,950,233,-151,542,412,4080,543,65,1696
13:22:03,1554,272,53,350,349,4088,547,56,1694
13:22:03,1395,42,-114,487,337,4187,546,58,1691
13:22:03,1200,121,-77,395,363,4088,545,52,1699
13:22:03,1338,333,-100,513,68,4261,555,60,1691
13:22:03,1088,155,-145,310,302,4156,551,60,1698
13:22:04,1038,226,-303,411,176,4320,543,62,1691
13:22:04,1440,203,-63,497,545,4107,553,60,1698
13:22:04,999,21,-279,544,-44,4185,543,67,1717
13:22:04,1101,235,-199,445,-75,4121,548,62,1691
13:22:04,1321,-155,-247,232,-22,4306,539,60,1700
13:22:04,1351,10,-8,244,446,4400,548,65,1700
13:22:04,1125,184,-117,531,248,3973,542,56,1685
13:22:04,1278,137,-113,520,134,4040,543,65,1686
13:22:04,1166,201,-3,536,363,4275,546,70,1700
13:22:04,1060,101,-80,678,216,4182,557,69,1697
13:22:05,1226,87,-270,341,199,4167,536,70,1693
13:22:05,1392,297,-256,260,-112,4202,548,58,1698
13:22:05,1327,198,-279,549,271,4062,551,55,1689
13:22:05,1131,326,-133,388,216,4024,548,55,1698
13:22:05,954,184,-20,367,538,4026,546,75,1693
13:22:05,1566,303,-106,395,415,4161,552,64,1690
13:22:05,1375,-51,-145,454,227,4407,546,60,1693
13:22:05,1342,177,-45,472,385,3995,552,71,1699
13:22:05,1352,176,-85,364,314,4319,549,64,1683
13:22:05,1345,360,-83,254,325,4040,545,52,1697
13:22:06,1089,175,-203,526,152,4099,549,76,1706
13:22:06,1490,153,-241,359,136,3966,545,64,1697
13:22:06,1136,258,-318,366,297,4194,545,56,1692
13:22:06,1408,135,-129,360,313,4133,545,76,1713
13:22:06,1092,292,-195,510,87,4092,545,59,1694
13:22:06,1340,362,-149,297,242,4081,542,52,1690
13:22:06,1166,138,-84,247,257,4200,555,67,1703
13:22:06,1250,333,-293,341,296,4215,542,61,1692
13:22:06,1333,152,-196,546,-247,4223,553,60,1691
13:22:06,1438,185,-259,537,74,4260,546,72,1700
13:22:07,1119,183,-224,404,375,4208,547,54,1697
13:22:07,1033,351,-391,400,119,3972,547,56,1688
13:22:07,1341,89,-151,396,357,4314,547,76,1715
13:22:07,1342,177,-153,230,160,4395,539,60,1691
13:22:07,1315,-4,-42,411,291,4016,552,71,1692
13:22:07,1257,194,69,752,-40,4191,557,64,1694
13:22:07,1355,329,-38,627,140,4000,542,56,1683
13:22:07,879,112,-3,411,450,4171,548,62,1696
13:22:07,1167,85,-261,326,72,4098,545,73,1711
13:22:07,1292,-13,46,324,398,3956,542,59,1685
13:22:08,1405,29,40,464,203,4181,547,52,1699
13:22:08,1085,174,-37,663,174,4132,549,61,1694
13:22:08,1012,332,-114,228,-190,4196,548,50,1686
13:22:08,1391,188,-25,530,-174,4049,543,58,1686
13:22:08,1290,235,-212,274,229,4250,548,72,1700
13:22:08,1114,158,-71,183,-9,4264,542,64,1704
13:22:08,1083,174,-93,497,194,4069,545,59,1692
13:22:08,1464,224,-215,582,334,4207,542,69,1706
13:22:08,1030,14,-30,355,185,4088,546,58,1686
13:22:08,1387,194,-50,344,114,4202,541,55,1689
13:22:09,1214,184,2,428,366,4253,554,69,1706
13:22:09,1608,166,-148,542,179,4354,543,65,1691
13:22:09,1282,141,-78,463,218,4125,541,55,1700
13:22:09,1270,167,-121,436,238,4066,548,62,1691
13:22:09,1531,27,-46,673,173,4115,547,49,1688
13:22:09,1336,170,-75,561,312,4145,547,66,1701
13:22:09,1436,187,29,344,178,4239,553,72,1703
13:22:09,1451,282,-182,522,404,3891,545,59,1704
13:22:09,1365,339,-210,365,178,3953,554,54,1699
13:22:09,1198,94,40,366,453,4150,543,79,1698
13:22:10,1510,309,-141,369,311,3960,535,56,1692
13:22:10,1087,228,-194,635,-5,4181,546,53,1691
13:22:10,1147,100,-9,380,488,4127,547,66,1706
13:22:10,1569,345,-334,382,221,4166,539,53,1682
13:22:10,1189,197,113,328,294,4202,546,58,1686
13:22:10,1862,129,25,404,470,4173,546,65,1705
13:22:10,1239,53,82,462,291,4287,545,59,1694
13:22:10,1317,175,-41,429,128,4129,548,58,1693
13:22:10,1303,169,-46,639,424,4168,539,75,1703
13:22:10,1092,165,-273,817,55,4145,537,52,1697
13:22:11,1085,306,-257,394,242,3911,548,65,1693
13:22:11,1191,273,-30,614,43,4171,534,67,1696
13:22:11,1330,50,-248,499,172,4271,541,53,1700
13:22:11,1338,174,-136,474,93,4151,554,54,1699
13:22:11,760,289,-278,679,81,4021,539,65,1700
13:22:11,1504,128,-148,612,14,4284,536,55,1691
13:22:11,1159,172,-370,301,327,4280,546,58,1686
13:22:11,1478,155,-36,278,358,4069,543,62,1703
13:22:11,986,-18,-238,230,-40,4181,548,58,1689
13:22:11,1275,7,-162,410,-165,4099,549,56,1694
13:22:12,1659,186,33,389,218,4205,546,72,1703
13:22:12,1658,214,-48,344,350,4008,553,62,1696
13:22:12,1416,-26,-97,446,154,4061,536,58,1700
13:22:12,1362,98,50,466,270,3913,552,56,1706
13:22:12,1504,171,87,410,3,4148,537,52,1688
13:22:12,1360,374,-135,511,321,4257,548,60,1700
13:22:12,1228,510,-57,263,9,4204,546,65,1696
13:22:12,1339,73,-256,366,345,4298,554,64,1697
13:22:12,734,266,-353,382,178,4074,543,50,1691
13:22:12,1124,220,-112,418,483,4417,543,60,1707
13:22:13,1241,147,-152,278,371,4287,541,55,1686
13:22:13,516,264,-249,258,95,4237,536,55,1698
13:22:13,1265,201,-138,393,31,4168,546,70,1712
13:22:13,1499,116,-253,572,452,4143,555,67,1698
13:22:13,1176,42,-101,331,145,4318,537,61,1699
13:22:13,1556,92,-243,437,173,4313,545,61,1694
13:22:13,1228,293,205,410,203,3956,543,58,1696
13:22:13,1250,164,-244,300,-34,3969,539,60,1693
13:22:13,1255,183,-191,680,280,4082,551,65,1696
13:22:13,1134,188,-258,470,199,4106,537,54,1692
13:22:14,629,123,66,489,9,4025,537,64,1683
13:22:14,1088,187,-160,649,259,4196,555,58,1689
13:22:14,858,344,-352,647,21,4153,553,55,1691
13:22:14,1340,27,-212,485,176,4029,548,55,1691
13:22:14,1377,237,-77,393,121,4338,549,71,1701
13:22:14,1446,208,-239,177,93,4272,540,66,1681
13:22:14,1474,171,-118,413,235,4106,543,62,1693
13:22:14,1365,271,-303,432,214,4119,551,65,1698
13:22:14,986,216,-102,401,447,4157,537,64,1692
13:22:14,1237,10,56,399,261,4299,546,55,1693
13:22:15,1251,56,17,262,300,4016,543,65,1698
13:22:15,1125,66,-66,445,292,4187,543,60,1700
13:22:15,1254,5,-159,302,226,4350,549,61,1697
13:22:15,1387,15,-155,613,314,4285,551,60,1696
13:22:15,1349,267,-169,402,86,4260,551,65,1691
13:22:15,1015,241,-434,404,54,4342,541,53,1700
13:22:15,1520,316,-70,415,149,4179,540,69,1704
13:22:15,1102,105,-142,642,330,4161,540,66,1690
13:22:15,1470,-33,-288,195,171,4230,551,62,1691
13:22:15,1194,94,-259,177,-96,4043,543,65,1700
13:22:16,1410,421,-160,319,242,4095,553,60,1693
13:22:16,1364,201,21,598,90,4094,551,62,1686
13:22:16,1181,215,-206,805,217,4275,545,66,1694
13:22:16,1073,81,-122,278,255,4045,547,49,1704
13:22:16,1307,268,76,344,325,4093,539,55,1689
13:22:16,1453,256,-332,506,144,4206,537,66,1699
13:22:16,1259,175,-267,363,40,4295,553,50,1696
13:22:16,1576,317,-91,526,20,4147,546,65,1693
13:22:16,1098,65,-114,253,410,4172,546,55,1689
13:22:16,1517,225,-34,169,82,4068,548,65,1700
13:22:17,1213,204,-351,612,221,4211,543,53,1686
13:22:17,1048,304,-216,576,181,4177,541,58,1686
13:22:17,1161,92,-262,451,305,4350,548,55,1698
13:22:17,1461,143,-96,472,276,4197,535,64,1694
13:22:17,957,254,-57,536,103,4053,547,59,1699
13:22:17,1203,152,-327,869,440,3811,547,59,1694
13:22:17,1376,14,-163,594,20,4237,541,65,1696
13:22:17,832,231,-29,450,363,4164,552,71,1685
13:22:17,1249,259,5,350,327,4029,546,48,1696
13:22:17,1495,132,-307,489,156,4071,551,62,1686
13:22:18,1437,125,-179,433,-26,4094,551,58,1703
13:22:18,1146,204,-233,393,252,3913,548,55,1684
13:22:18,1264,108,-191,460,197,4108,547,54,1699
13:22:18,1420,331,-80,701,180,4326,537,49,1708
13:22:18,1408,41,-71,587,-109,3986,542,44,1701
13:22:18,1279,323,-338,436,106,4296,551,58,1693
13:22:18,1248,7,-176,438,294,4512,552,71,1697
13:22:18,1048,223,-158,197,31,4029,535,61,1697
13:22:18,1040,368,-376,452,164,3980,546,58,1696
13:22:18,1265,247,-122,553,293,4224,539,67,1698
13:22:19,1342,75,-7,625,266,4151,546,65,1689
13:22:19,920,285,-221,615,144,4022,535,59,1699
13:22:19,1039,558,-230,446,32,4316,549,56,1697
13:22:19,1275,270,-135,666,378,3999,546,60,1696
13:22:19,968,203,-305,177,-9,4139,539,46,1698
13:22:19,1313,277,-112,306,65,4199,546,62,1707
13:22:19,1401,304,-305,501,256,4244,549,54,1690
13:22:19,1352,256,-262,812,101,4037,546,60,1700
13:22:19,1588,69,-199,296,-87,4202,546,62,1703
13:22:19,1770,18,0,343,333,4142,549,52,1697
13:22:20,1077,242,-303,501,299,4221,548,58,1689
13:22:20,1185,72,-106,619,273,4145,555,70,1710
13:22:20,1336,146,-78,505,113,4174,541,58,1698
13:22:20,840,268,-365,516,420,3842,548,58,1689
13:22:20,1484,297,-45,494,639,4440,543,65,1691
13:22:20,1805,51,-167,581,-83,4355,541,55,1696
13:22:20,1364,209,-74,764,17,4264,543,60,1698
13:22:20,1045,250,-209,547,75,4153,555,62,1698
13:22:20,1458,179,-73,196,445,4318,546,55,1698
13:22:20,1189,11,-229,405,121,4242,546,62,1689
13:22:21,1502,-14,-34,420,168,4197,548,60,1698
13:22:21,1513,10,-277,395,31,4150,551,50,1686
13:22:21,1000,155,-223,423,221,4383,548,67,1691
13:22:21,1404,165,-197,370,184,3884,537,54,1701
13:22:21,1468,151,-55,672,84,4135,542,56,1697
13:22:21,1069,146,-93,517,-50,4140,549,52,1694
13:22:21,1369,196,-337,96,207,4157,543,58,1703
13:22:21,958,101,103,622,84,4184,548,53,1689
13:22:21,1297,195,-258,470,417,4021,552,52,1692
13:22:21,1707,-2,40,402,150,4266,554,73,1699
13:22:22,857,213,-14,483,102,4266,541,55,1700
13:22:22,1664,-11,-252,514,229,4228,537,61,1685
13:22:22,1253,33,-215,507,-15,4064,537,61,1704
13:22:22,707,141,-211,562,27,4070,543,67,1703
13:22:22,1374,117,-159,426,277,4098,535,66,1685
13:22:22,1272,196,48,335,103,4031,541,62,1700
13:22:22,1162,224,-168,367,339,4019,542,61,1681
13:22:22,1310,295,-289,471,45,4252,552,54,1692
13:22:22,1307,400,-200,354,259,3991,548,70,1707
13:22:22,1407,78,-185,477,127,4122,545,59,1688
13:22:23,693,245,-398,325,379,4188,546,58,1696
13:22:23,1030,273,-260,613,220,4058,545,64,1699
13:22:23,1107,213,-232,537,201,4036,540,64,1688
13:22:23,1330,-196,-230,511,224,3863,540,54,1692
13:22:23,1338,171,-265,525,409,4277,537,64,1699
13:22:23,1187,314,-461,510,-41,4063,548,67,1693
13:22:23,1194,254,-316,318,24,4145,551,55,1700
13:22:23,1050,149,50,297,67,4321,541,65,1696
13:22:23,1601,242,-324,430,407,4229,547,59,1697
13:22:23,1223,213,-210,628,203,4066,545,49,1694
13:22:24,1541,132,-108,374,134,3986,545,61,1704
13:22:24,1267,98,-423,467,114,3976,549,69,1688
13:22:24,1483,123,-283,378,153,4220,552,66,1694
13:22:24,656,447,-464,491,400,3862,543,65,1696
13:22:24,1481,228,-250,319,251,4296,536,62,1693
13:22:24,1081,128,-345,429,368,4315,543,55,1684
13:22:24,1350,317,18,332,170,4143,536,65,1693
13:22:24,1541,-43,-163,445,275,4285,536,60,1686
13:22:24,1456,115,-198,345,96,4096,547,56,1690
13:22:24,1254,0,52,377,24,4392,541,62,1693
13:22:25,973,262,-241,321,86,4202,551,55,1689
13:22:25,1203,287,-224,363,324,4318,541,46,1698
13:22:25,830,79,79,550,511,3997,539,58,1705
13:22:25,1481,151,-22,298,309,4069,545,49,1690
13:22:25,787,279,-365,355,169,4067,543,62,1696
13:22:25,1004,316,-109,297,96,4293,531,65,1698
