TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:14:07,-547,-214,164,-3124,-1739,2327,631,283,573
13:14:07,-770,-199,279,-3044,-1728,2527,625,282,572
13:14:07,-450,-278,433,-3063,-1893,2497,639,275,581
13:14:07,-492,-118,442,-2929,-1848,2350,633,281,578
13:14:07,-512,-201,318,-2988,-2064,2170,624,262,578
13:14:07,-650,-293,586,-3089,-1770,2401,624,276,569
13:14:08,-818,-191,219,-3005,-1784,2516,633,271,580
13:14:08,-790,-271,563,-3204,-1805,2197,632,273,572
13:14:08,-435,-307,443,-3220,-2008,2247,631,269,576
13:14:08,-744,-222,400,-3250,-1762,2356,632,270,572
13:14:08,-430,-141,383,-3128,-1802,2304,633,281,571
13:14:08,-453,-142,514,-3141,-1774,2293,639,268,574
13:14:08,-615,-345,681,-3027,-1859,2450,635,279,576
13:14:08,-842,-292,524,-3008,-2018,2241,635,274,578
13:14:08,-774,-207,382,-3157,-1912,2387,624,269,573
13:14:08,-425,-256,336,-3101,-1826,2458,638,281,578
13:14:09,-582,-243,-56,-3217,-1868,2640,631,271,587
13:14:09,-651,-270,265,-3172,-1707,2479,631,276,578
13:14:09,-742,-374,413,-3188,-1730,2429,633,279,576
13:14:09,-557,-351,214,-3079,-1827,2298,628,274,571
13:14:09,-419,-158,116,-2830,-1692,2198,622,275,574
13:14:09,-516,-218,281,-2967,-2006,2476,632,294,588
13:14:09,-488,-76,306,-3139,-1795,2198,628,271,578
13:14:09,-518,-205,237,-3052,-1926,2363,632,275,572
13:14:09,-866,-282,322,-3137,-1779,2451,631,274,585
13:14:09,-620,-127,394,-2915,-2094,2246,629,266,579
13:14:10,-505,-233,518,-2885,-1848,2308,631,276,571
13:14:10,-362,-505,424,-2966,-1621,2442,639,285,586
13:14:10,-633,-121,228,-2866,-1959,2449,632,273,574
13:14:10,-710,-154,107,-3080,-1726,2136,626,271,573
13:14:10,-664,-289,473,-2930,-1752,2304,629,273,579
13:14:10,-649,-306,241,-3096,-1605,2440,634,275,581
13:14:10,-749,-168,43,-3121,-1936,2228,635,281,573
13:14:10,-760,-180,570,-3197,-1854,2465,632,275,586
13:14:10,-295,-260,250,-3166,-1912,2398,629,273,574
13:14:10,-748,-274,270,-3044,-1718,2479,627,273,572
13:14:11,-632,-232,422,-3013,-1880,2210,625,294,590
13:14:11,-567,-300,371,-2981,-1765,2500,631,271,571
13:14:11,-627,-191,426,-2951,-1471,2379,621,279,576
13:14:11,-683,-121,518,-3149,-1776,2162,639,275,581
13:14:11,-597,-216,360,-3049,-1748,2177,631,286,576
13:14:11,-600,-262,282,-3120,-1640,2468,624,274,580
13:14:11,-429,-294,316,-3054,-1754,2493,628,276,580
13:14:11,-624,-432,128,-3200,-1934,2218,632,275,577
13:14:11,-610,-448,146,-3138,-1839,2493,627,273,570
13:14:11,-660,-159,262,-2967,-1971,2578,633,290,580
13:14:12,-749,-360,207,-2830,-1947,2184,628,271,580
13:14:12,-486,-269,317,-3034,-1899,2162,632,273,574
13:14:12,-537,-340,304,-3451,-1594,2235,627,287,579
13:14:12,-393,-159,445,-2799,-1970,2194,632,270,570
13:14:12,-667,-146,160,-3128,-1565,2588,625,275,577
13:14:12,-657,-192,327,-3121,-1698,2600,629,277,584
13:14:12,-260,-330,448,-2916,-1874,2418,635,279,576
13:14:12,-499,-155,522,-3301,-1939,2405,631,279,580
13:14:12,-510,-248,208,-3033,-1872,2314,632,280,588
13:14:12,-434,-163,495,-3244,-1958,2454,628,274,582
13:14:13,-604,-371,147,-3179,-1863,2473,633,271,587
13:14:13,-651,-251,613,-2970,-1560,2409,638,271,585
13:14:13,-578,-258,244,-2995,-1563,2263,633,267,571
13:14:13,-518,-352,360,-2940,-1842,2549,629,268,584
13:14:13,-805,-335,497,-3073,-1908,2353,639,287,586
13:14:13,-344,-420,610,-2932,-1792,2606,632,282,572
13:14:13,-646,-352,529,-2973,-1643,2450,633,267,571
13:14:13,-600,-292,489,-3188,-1734,2256,641,277,586
13:14:13,-690,-279,548,-3089,-1810,2363,633,274,580
13:14:13,-777,-76,498,-2980,-1736,2291,638,279,571
13:14:14,-750,-170,550,-2785,-1847,2259,628,279,582
13:14:14,-541,-3,265,-3024,-1837,2373,632,273,581
13:14:14,-352,-172,358,-3132,-1712,2298,626,267,578
13:14:14,-432,-135,196,-3160,-1777,2324,639,273,577
13:14:14,-398,-247,236,-3054,-1684,2282,621,274,580
13:14:14,-696,-36,158,-3078,-1677,2453,631,269,576
13:14:14,-663,-180,421,-3280,-1738,2300,640,286,585
13:14:14,-702,-166,434,-3059,-1675,2369,625,270,579
13:14:14,-676,-290,427,-3021,-1893,2270,633,271,564
13:14:14,-643,-105,352,-3207,-1983,2401,626,288,587
13:14:15,-531,-393,226,-3126,-1846,2350,633,269,576
13:14:15,-464,-320,506,-3347,-1539,2276,631,269,580
13:14:15,-578,-369,351,-2984,-2027,2506,614,276,580
13:14:15,-811,-222,418,-3320,-1846,2486,627,270,577
13:14:15,-737,-262,479,-2831,-1698,2441,626,269,569
13:14:15,-520,-333,309,-3217,-1806,2555,629,280,581
13:14:15,-524,-262,397,-3003,-1899,2365,632,273,577
13:14:15,-566,-229,50,-2888,-1638,2230,637,275,572
13:14:15,-625,-347,370,-3210,-1565,2404,625,287,579
13:14:15,-718,-322,63,-3115,-1695,2294,637,263,579
13:14:16,-664,-246,321,-3080,-1777,2425,626,269,571
13:14:16,-519,-414,480,-3131,-1781,2443,637,289,584
13:14:16,-487,-77,279,-2922,-1807,2392,634,270,570
13:14:16,-576,-240,236,-2827,-1942,2171,637,273,579
13:14:16,-659,-346,337,-2969,-1894,2259,632,287,588
13:14:16,-641,-425,315,-3223,-1782,2159,635,269,573
13:14:16,-561,-278,624,-3279,-1751,2562,627,275,584
13:14:16,-746,-495,526,-3118,-1846,2184,638,283,582
13:14:16,-541,-215,406,-3243,-1807,2434,624,274,578
13:14:16,-702,-186,276,-3012,-1902,2433,632,266,572
13:14:17,-505,-230,334,-3086,-1919,2120,628,288,582
13:14:17,-682,-276,408,-2982,-1788,2469,627,280,579
13:14:17,-554,-289,668,-3043,-1691,2239,633,274,578
13:14:17,-627,-292,452,-2897,-1597,2410,626,267,594
13:14:17,-743,-19,241,-2914,-1755,2354,631,279,585
13:14:17,-614,-403,350,-3170,-1809,2531,634,275,581
13:14:17,-502,-340,460,-3211,-1986,2413,629,280,584
13:14:17,-655,-430,339,-2775,-1601,2386,633,281,578
13:14:17,-596,-67,269,-3052,-1767,2440,642,276,585
13:14:17,-778,-216,352,-2991,-1749,2302,640,288,591
13:14:18,-346,-546,574,-3164,-1962,2224,629,280,572
13:14:18,-729,-236,373,-2990,-1738,2430,629,273,586
13:14:18,-617,-373,552,-2849,-1739,2336,638,288,587
13:14:18,-543,-197,747,-3108,-1745,2457,635,271,582
13:14:18,-427,-433,369,-3001,-1793,2291,633,286,571
13:14:18,-432,-640,-506,-2855,-1707,2514,635,286,580
13:14:18,-392,-308,136,-3213,-1906,2438,627,275,577
13:14:18,-553,-96,334,-3087,-1815,2216,631,283,585
13:14:18,-685,-338,26,-2932,-1841,2499,624,286,589
13:14:18,-654,-110,295,-2990,-1701,2136,624,274,587
13:14:19,-726,-460,688,-3097,-1804,2399,644,275,579
13:14:19,-719,-108,524,-3008,-1558,2534,632,292,581
13:14:19,-790,-209,500,-3015,-1818,2594,637,277,581
13:14:19,-320,-73,330,-2852,-1793,2626,631,267,582
13:14:19,-493,-208,645,-3060,-1931,2606,637,275,581
13:14:19,-314,-62,287,-3063,-1997,2394,633,281,585
13:14:19,-551,-330,422,-2932,-1844,2422,622,275,577
13:14:19,-528,-170,372,-3319,-1578,2418,632,282,593
13:14:19,-511,-208,635,-3292,-1706,2571,629,270,581
13:14:19,-273,-80,454,-3142,-1699,2520,637,268,577
13:14:20,-528,-139,402,-3145,-1753,2435,638,283,591
13:14:20,-526,-169,264,-3105,-2048,2518,625,285,577
13:14:20,-626,-235,423,-2964,-1845,2549,632,289,586
13:14:20,-600,-69,175,-2910,-1742,2692,640,271,591
13:14:20,-642,-238,529,-3058,-1871,2431,629,273,577
13:14:20,-741,-389,299,-3003,-1654,2450,634,268,584
13:14:20,-440,19,489,-2996,-1715,2534,638,276,594
13:14:20,-503,-165,17,-3039,-1852,2387,637,280,572
13:14:20,-410,-12,452,-2930,-1578,2393,638,267,580
13:14:20,-536,-117,446,-3142,-1821,2405,634,289,586
13:14:21,-350,-184,565,-3058,-1984,2372,624,269,580
13:14:21,-661,-396,481,-3093,-1854,2347,629,275,579
13:14:21,-509,-367,317,-3227,-1748,2416,626,283,589
13:14:21,-667,-283,380,-3178,-1865,2512,624,279,589
13:14:21,-681,-366,451,-3224,-1767,2375,635,267,587
13:14:21,-575,-403,532,-3118,-1624,2439,641,273,590
13:14:21,-574,-248,475,-3157,-1606,2267,634,277,584
13:14:21,-725,-435,338,-2917,-2080,2411,634,277,579
13:14:21,-672,-270,481,-3072,-1867,2456,635,286,587
13:14:21,-645,-389,344,-3047,-1607,2336,631,274,589
13:14:22,-467,-382,605,-3054,-1709,2683,632,277,581
13:14:22,-529,-548,313,-3072,-1750,2471,640,281,589
13:14:22,-695,-301,382,-2987,-1828,2390,640,279,582
13:14:22,-313,-112,598,-2890,-1830,2419,635,274,585
13:14:22,-669,-369,527,-3052,-1886,2403,632,280,588
13:14:22,-616,-61,403,-2994,-1976,2547,641,277,593
13:14:22,-707,-367,222,-3025,-1831,2737,634,275,574
13:14:22,-567,-124,316,-2980,-1758,2511,628,269,589
13:14:22,-551,-100,483,-3086,-1672,2261,632,273,577
13:14:22,-388,-263,537,-3074,-1877,2425,633,271,582
13:14:23,-360,-72,439,-2966,-1792,2247,634,275,579
13:14:23,-759,-280,297,-3277,-1828,2286,628,271,578
13:14:23,-535,-153,231,-3110,-1688,2408,627,273,584
13:14:23,-547,-179,404,-3044,-1564,2346,634,285,586
13:14:23,-499,-82,554,-3157,-1654,2354,637,277,588
13:14:23,-528,-90,314,-3339,-1772,2502,628,276,582
13:14:23,-584,-327,157,-2974,-1985,2489,637,280,586
13:14:23,-698,-292,169,-3084,-1952,2219,638,274,576
13:14:23,-746,-334,454,-3101,-1671,2509,635,279,578
13:14:23,-575,-148,540,-3477,-1552,2615,633,271,580
13:14:24,-581,-239,522,-3107,-1683,2170,633,271,573
13:14:24,-844,-184,491,-3196,-1612,2303,637,273,577
13:14:24,-753,-192,558,-3156,-1645,2279,646,280,599
13:14:24,-417,-381,418,-3207,-1680,2564,620,280,586
13:14:24,-476,-232,354,-3021,-1659,2542,629,270,584
13:14:24,-783,-237,223,-3176,-1728,2228,631,288,587
13:14:24,-614,-300,425,-3130,-1709,2253,629,294,579
13:14:24,-616,-176,589,-3109,-1818,2362,633,271,573
13:14:24,-838,-161,593,-3075,-1895,2317,644,280,593
13:14:25,-596,-40,685,-3172,-1763,2417,624,276,571
13:14:25,-493,-223,356,-2966,-1753,2555,641,277,572
13:14:25,-537,-128,381,-3200,-1588,2262,639,277,581
13:14:25,-495,-82,312,-3176,-1637,2150,631,283,573
13:14:25,-591,-160,419,-3353,-1601,2553,631,267,578
13:14:25,-620,-157,184,-3070,-1763,2370,638,281,585
13:14:25,-674,-256,363,-2954,-1845,2481,635,276,582
13:14:25,-664,-109,358,-3001,-1767,2605,638,279,571
13:14:25,-688,-569,322,-3287,-1741,2444,638,276,582
13:14:25,-525,-154,265,-3117,-1814,2563,635,279,576
13:14:25,-741,-447,244,-3106,-1767,2485,632,273,579
13:14:26,-421,-461,550,-3201,-1537,2684,634,275,579
13:14:26,-367,-396,183,-3074,-1672,2365,629,275,586
13:14:26,-858,-191,314,-2967,-1878,2376,634,270,581
13:14:26,-1050,-273,405,-2932,-1675,2341,635,276,591
13:14:26,-675,-83,424,-3137,-1942,2307,634,275,579
13:14:26,-540,-94,492,-3050,-1907,2344,632,273,574
13:14:26,-636,-127,628,-3127,-1888,2382,632,277,590
13:14:26,-465,-247,291,-2923,-1649,2338,628,267,573
13:14:26,-690,-274,349,-3163,-1850,2271,626,281,578
13:14:26,-582,-562,197,-2969,-1754,2364,628,279,582
13:14:27,-656,-423,233,-3197,-1746,2411,638,262,578
13:14:27,-794,-195,533,-3046,-1659,2228,631,283,587
13:14:27,-578,-284,780,-3197,-1711,2575,628,279,580
13:14:27,-607,-181,310,-3057,-1837,2729,631,269,580
13:14:27,-428,-202,286,-2971,-1675,2335,632,270,577
13:14:27,-568,-146,308,-3241,-1851,2511,634,277,586
13:14:27,-578,-15,302,-2913,-1769,2206,628,279,582
13:14:27,-521,-181,181,-3175,-1883,2483,633,276,573
13:14:27,-548,-199,158,-3022,-1767,2379,633,271,582
13:14:27,-878,-132,255,-3181,-1567,2304,624,283,580
13:14:28,-552,-175,545,-2872,-1752,2674,632,275,581
13:14:28,-645,-258,574,-3081,-1641,2438,627,275,586
13:14:28,-538,-275,336,-2910,-1595,2330,639,268,574
13:14:28,-681,-177,270,-3117,-1486,2483,632,277,574
13:14:28,-579,-292,291,-3146,-1755,2414,631,279,582
13:14:28,-440,-406,413,-3087,-1684,2339,624,279,576
13:14:28,-644,-117,633,-3070,-1429,2374,628,271,573
13:14:28,-710,-198,566,-2753,-1682,2420,633,279,578
13:14:28,-774,-140,531,-3139,-1751,2161,634,277,577
13:14:28,-597,-226,441,-3101,-1837,2433,629,277,584
13:14:29,-605,-131,611,-3266,-1645,2355,638,269,578
13:14:29,-475,-299,121,-3079,-1663,2307,626,267,576
13:14:29,-357,-289,435,-3280,-1652,2353,628,271,578
13:14:29,-601,-201,656,-3093,-1791,2375,632,275,586
13:14:29,-669,-446,607,-3189,-1633,2158,637,289,570
13:14:29,-812,-366,456,-3345,-1715,2513,646,280,584
13:14:29,-611,-279,159,-3125,-1475,2560,633,279,587
13:14:29,-564,-288,263,-3208,-1844,2223,634,282,579
13:14:29,-646,-170,300,-3196,-1727,2405,635,274,571
13:14:29,-696,-263,232,-3218,-1719,2545,626,274,569
13:14:30,-595,-225,408,-3326,-1801,2567,628,269,582
13:14:30,-769,-44,313,-3215,-1655,2626,634,275,584
13:14:30,-770,-258,464,-3106,-1341,2203,642,279,585
13:14:30,-749,-297,199,-2981,-1617,2122,625,273,584
13:14:30,-633,-502,391,-3076,-1836,2250,624,271,564
13:14:30,-590,-208,388,-3144,-1648,2489,632,273,579
13:14:30,-734,-279,690,-3008,-1858,2146,632,273,577
13:14:30,-677,-308,250,-3010,-1635,2063,629,273,586
13:14:30,-563,-257,369,-3101,-1612,2152,640,271,576
13:14:30,-340,-226,334,-3303,-1828,2492,628,279,571
13:14:31,-836,-311,418,-3037,-1449,2332,631,274,571
13:14:31,-569,-274,383,-3168,-1804,2296,637,282,574
13:14:31,-848,-120,341,-3104,-1690,2295,631,274,582
13:14:31,-871,-239,377,-3182,-1634,2539,631,279,576
13:14:31,-906,-177,418,-3149,-1847,2460,632,280,577
13:14:31,-1249,118,558,-3188,-1745,2568,629,280,574
13:14:31,-610,-231,444,-3038,-1630,2362,615,277,574
13:14:31,-425,-289,330,-3041,-1834,2632,637,275,577
13:14:31,-463,-44,272,-3276,-1710,2105,615,268,570
13:14:31,-811,-507,41,-3128,-1592,2616,626,269,587
13:14:32,-699,-120,298,-3187,-1693,2438,625,273,584
13:14:32,-1069,-199,591,-3203,-1850,2407,624,276,580
13:14:32,-760,-77,834,-3248,-1695,2379,627,256,574
13:14:32,-607,-333,493,-3177,-1753,2292,629,273,579
13:14:32,-602,-530,515,-3008,-1736,2282,622,275,565
13:14:32,-804,-210,568,-3305,-1540,2505,629,282,570
13:14:32,-474,-141,559,-3322,-1785,2339,628,271,580
13:14:32,-682,-237,607,-3128,-1701,2355,624,279,564
13:14:32,-568,-417,681,-2987,-1653,2158,624,271,573
13:14:32,-551,-307,439,-3253,-1647,2548,628,274,576
13:14:33,-770,-184,312,-3044,-1736,2553,621,269,571
13:14:33,-696,-90,66,-3224,-1654,2275,621,276,566
13:14:33,-387,-155,452,-3334,-1743,2426,621,274,569
13:14:33,-202,-29,480,-3051,-1904,2305,626,267,576
13:14:33,-528,-229,440,-3166,-1530,2515,631,279,578
13:14:33,-793,-289,171,-3050,-1557,2539,619,271,566
13:14:33,-598,-237,423,-3222,-1806,2410,621,281,564
13:14:33,-913,-385,422,-3199,-1759,2301,615,268,568
13:14:33,-884,-314,479,-3234,-1697,2439,616,276,578
13:14:33,-491,-61,338,-3325,-1571,2374,627,277,570
13:14:34,-702,-359,408,-3082,-1720,2412,625,270,574
13:14:34,-227,-304,278,-3193,-1472,2431,632,282,572
13:14:34,-552,-344,184,-2980,-1661,2136,622,280,568
13:14:34,-741,-296,127,-2995,-1820,2336,631,279,566
13:14:34,-555,-205,505,-3244,-1395,2291,626,281,580
13:14:34,-497,-144,547,-3069,-1658,2445,620,275,563
13:14:34,-596,-71,684,-3226,-1512,2295,638,288,569
13:14:34,-797,-142,477,-3183,-1584,2609,637,280,581
13:14:34,-771,-215,394,-3244,-1540,2194,638,281,573
13:14:34,-654,-303,404,-3105,-1737,2553,625,273,577
13:14:35,-785,-401,239,-3062,-1877,2314,629,287,570
13:14:35,-820,-270,316,-3197,-1812,2400,628,281,566
13:14:35,-513,-320,507,-3228,-1794,2054,626,271,569
13:14:35,-493,-295,471,-3197,-1798,2548,622,280,579
13:14:35,-535,-338,300,-2912,-1650,2408,633,274,560
13:14:35,-384,-278,271,-3263,-1868,2210,627,275,568
13:14:35,-627,-486,265,-3192,-1842,2183,632,268,570
13:14:35,-667,-377,447,-3097,-1606,2386,619,276,569
13:14:35,-809,-98,272,-3009,-1626,2277,622,275,579
13:14:35,-601,-34,-14,-3222,-1585,2250,631,271,578
13:14:36,-751,-324,383,-3001,-1917,2303,621,271,580
13:14:36,-505,-273,372,-3188,-1663,2239,627,270,570
13:14:36,-656,-160,214,-3120,-1492,2280,634,280,572
13:14:36,-568,-361,269,-3182,-1519,2417,621,276,571
13:14:36,189,-137,279,-3203,-1373,2345,620,280,570
13:14:36,-680,-157,583,-3084,-1904,2427,624,281,569
13:14:36,-581,-188,625,-3098,-1729,2160,629,280,577
13:14:36,-670,-225,443,-2900,-1546,2327,627,275,568
13:14:36,-769,-22,406,-3117,-1675,2261,622,282,572
13:14:36,-518,-282,474,-3081,-1532,2312,627,273,568
13:14:37,-689,-175,464,-3054,-1571,2399,634,268,565
13:14:37,-635,-192,691,-3191,-1690,2428,646,285,568
13:14:37,-598,-231,478,-3052,-1468,2376,635,281,571
13:14:37,-824,-198,206,-3241,-1597,2089,628,274,569
13:14:37,-720,-199,428,-3259,-1881,2285,621,271,564
13:14:37,-464,-171,379,-2888,-1715,2151,614,281,571
13:14:37,-623,-287,365,-3021,-1742,2105,616,271,566
13:14:37,-704,-110,246,-3383,-1568,2404,628,279,573
13:14:37,-420,-52,317,-3302,-1456,2372,622,280,574
13:14:37,-455,-178,340,-3161,-1751,2348,629,273,572
13:14:38,-584,10,435,-3249,-1774,2163,627,282,574
13:14:38,-703,-90,441,-3183,-1632,2325,625,282,570
13:14:38,-685,-348,334,-2777,-1482,2424,620,277,565
13:14:38,-568,-224,290,-3153,-1716,2256,622,270,586
13:14:38,-798,-223,195,-3217,-1749,2278,620,270,568
13:14:38,-921,-197,341,-3069,-1658,2309,627,270,565
13:14:38,-971,-396,457,-3281,-1549,2458,621,288,566
13:14:38,-626,-166,217,-3236,-1821,2243,616,274,566
13:14:38,-839,-107,441,-3240,-1523,2085,629,275,565
13:14:38,-592,-322,604,-3046,-1888,2144,633,276,571
13:14:39,-636,-170,391,-3173,-2089,2260,622,266,572
13:14:39,-738,-571,480,-3273,-1956,2206,631,271,569
13:14:39,-418,-256,454,-3155,-1740,2350,622,285,561
13:14:39,-314,-304,212,-3353,-1811,2263,635,286,557
13:14:39,-603,-451,40,-3082,-1661,2343,621,274,571
13:14:39,-666,-466,262,-3243,-1698,2207,634,282,577
13:14:39,-594,-395,435,-3188,-1829,2366,628,276,571
13:14:39,-753,-351,94,-3233,-1746,2241,629,273,572
13:14:39,-614,-395,252,-3073,-1917,2468,622,273,584
13:14:39,-754,-145,186,-3002,-1764,2527,625,275,563
13:14:40,-837,-179,208,-3411,-1286,2458,631,279,569
13:14:40,-621,-33,434,-3052,-1972,2350,616,283,573
13:14:40,-631,-154,368,-3034,-1659,2491,618,280,568
13:14:40,-718,-143,366,-3217,-1604,2339,628,279,571
13:14:40,-567,-296,338,-3192,-1677,2286,632,277,577
13:14:40,-557,-212,293,-3094,-1630,2565,616,279,573
13:14:40,-500,-157,206,-3355,-1708,2190,621,279,566
13:14:40,-645,-140,113,-3307,-1544,2124,620,280,563
13:14:40,-527,-150,361,-3119,-1770,2317,621,276,569
13:14:40,-780,-295,369,-2938,-1685,2348,615,277,568
13:14:41,-525,-243,382,-3399,-1491,2441,626,283,566
13:14:41,-849,-276,384,-3224,-1476,2301,624,269,562
13:14:41,-629,-470,404,-3242,-1890,2272,618,273,570
13:14:41,-589,-362,428,-3238,-1582,2503,619,281,582
13:14:41,-613,-505,539,-3005,-1611,2378,612,267,569
13:14:41,-752,-538,675,-2928,-1815,2253,622,275,563
13:14:41,-644,-583,339,-3013,-1700,2324,631,281,566
13:14:41,-881,-463,593,-3131,-1806,2505,624,274,569
13:14:41,-696,-213,515,-3129,-1721,2557,621,276,580
13:14:41,-560,-246,308,-3312,-1606,2229,614,281,582
13:14:42,-819,-262,250,-3237,-1637,2369,624,281,576
13:14:42,-515,-121,467,-3160,-1760,2303,621,267,576
13:14:42,-757,-180,250,-3194,-1627,2429,629,275,565
13:14:42,-478,-209,476,-3162,-1489,2336,635,276,573
13:14:42,-582,-169,391,-3061,-1628,2319,628,281,571
13:14:42,-700,-153,475,-3054,-1910,2249,624,267,569
13:14:42,-473,-110,451,-3136,-1685,2545,619,274,576
13:14:42,-457,-185,775,-2934,-1798,2334,624,276,573
13:14:42,-643,-144,374,-3110,-1727,2294,621,286,585
13:14:42,-497,-300,340,-3335,-1702,2451,621,279,569
13:14:43,-592,-148,427,-3291,-1635,2290,624,262,566
13:14:43,-429,-227,291,-2996,-1702,2353,633,279,585
13:14:43,-592,-133,394,-3191,-1690,2314,632,277,570
13:14:43,-499,-343,290,-3165,-1896,2364,620,280,574
13:14:43,-480,-282,558,-3337,-1589,2174,626,281,569
13:14:43,-467,-343,284,-3125,-1760,2279,633,271,578
13:14:43,-523,-329,231,-3198,-1792,2182,628,279,576
13:14:43,-607,-511,371,-3256,-1498,2525,615,273,574
13:14:43,-495,-427,467,-3181,-1862,2186,628,279,560
13:14:43,-700,-583,339,-3317,-1643,2345,631,271,566
13:14:44,-783,-295,418,-3079,-1829,2207,622,285,581
13:14:44,-998,-495,235,-3053,-1646,2320,632,277,579
13:14:44,-1113,-306,215,-3073,-1726,2359,631,276,580
13:14:44,-932,-287,553,-3218,-1624,2356,628,276,573
13:14:44,-485,-178,641,-3286,-1809,2354,624,281,569
13:14:44,-529,129,425,-3210,-1788,2563,611,273,577
13:14:44,-463,-413,155,-3258,-1554,2474,625,280,577
13:14:44,-704,-390,529,-3210,-1489,2222,612,286,578
13:14:44,-495,-157,387,-3071,-1820,2286,622,287,581
13:14:44,-670,-327,360,-3080,-1657,2233,627,275,570
13:14:45,-750,-250,191,-3302,-1759,2150,625,275,588
13:14:45,-926,-139,360,-3190,-1564,2395,619,283,571
13:14:45,-534,-135,171,-3314,-1714,2272,628,283,580
13:14:45,-562,-187,240,-3319,-1649,2330,622,280,565
13:14:45,-509,-323,541,-3205,-1340,2488,628,269,571
13:14:45,-686,-433,417,-3420,-1734,2302,619,271,569
13:14:45,-593,-255,386,-3275,-1442,2415,625,275,565
13:14:45,-548,-456,465,-3079,-1579,2572,625,277,570
13:14:45,-490,-289,162,-2957,-1735,2365,631,288,571
