TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:09:56,0,0,0,0,0,0,0,0,0
13:48:55,-798,-326,363,-2121,-754,3551,576,305,726
13:48:55,-611,-164,337,-2136,-652,3824,582,318,730
13:48:55,-516,-256,495,-2111,-636,3719,578,315,730
13:48:55,-799,-720,279,-1908,-539,3664,570,325,730
13:48:55,-965,-267,364,-1857,-795,3614,583,317,735
13:48:55,-699,-187,397,-2058,-801,3802,581,314,728
13:48:55,-684,-272,387,-2067,-817,3681,572,314,737
13:48:55,-690,-261,516,-1955,-761,3981,572,319,726
13:48:55,-587,-362,352,-1962,-951,3822,594,311,741
13:48:55,-1454,-356,294,-1862,-558,3855,580,320,741
13:48:55,-575,-279,367,-2057,-705,3882,579,314,724
13:48:56,-969,-408,452,-2015,-809,3828,583,317,735
13:48:56,-843,-80,333,-1864,-846,3753,572,319,733
13:48:56,-669,-101,113,-1764,-670,3782,579,321,722
13:48:56,-581,-187,394,-1847,-892,3659,580,315,723
13:48:56,-738,-189,120,-2070,-989,3793,580,318,730
13:48:56,-646,-38,333,-1780,-1005,3865,570,320,727
13:48:56,-574,-308,337,-2174,-752,3723,581,309,731
13:48:56,-840,-224,100,-1942,-680,3773,572,314,728
13:48:56,-703,-2,476,-1971,-887,3795,565,309,712
13:48:56,-921,-396,35,-2001,-725,3710,570,308,727
13:48:57,-768,-362,264,-2067,-757,3989,576,314,731
13:48:57,-785,-205,2,-2156,-553,3650,581,314,726
13:48:57,-800,-374,44,-1975,-686,3532,574,319,728
13:48:57,-854,-220,369,-1952,-834,3816,572,326,733
13:48:57,-623,-324,236,-1888,-891,3701,573,323,718
13:48:57,-832,-300,1,-1878,-956,3624,576,312,728
13:48:57,-599,-347,188,-2045,-1003,3731,573,318,730
13:48:57,-585,-288,205,-2155,-992,3850,572,324,724
13:48:57,-611,-339,507,-2121,-674,3692,581,314,728
13:48:58,-646,-193,26,-1893,-1058,3552,572,321,724
13:48:58,-700,-244,610,-1821,-893,3644,569,319,728
13:48:58,-698,-400,236,-1887,-546,3557,575,313,732
13:48:58,-782,-288,280,-1915,-526,3949,575,323,720
13:48:58,-600,-264,37,-1939,-554,4000,579,324,724
13:48:58,-869,-294,50,-1932,-865,3526,574,319,740
13:48:58,-757,-360,203,-1965,-810,3660,572,312,717
13:48:58,-655,-125,-164,-1858,-950,3657,579,331,726
13:48:58,-745,-389,-4,-2069,-752,3921,578,311,730
13:48:58,-454,-121,205,-2058,-861,3712,570,313,725
13:48:58,-746,-240,83,-1939,-921,3724,567,317,722
13:48:59,-648,-317,521,-2183,-938,3626,572,309,724
13:48:59,-553,-375,499,-1957,-874,3807,583,317,731
13:48:59,-870,-356,261,-2046,-753,4063,576,319,722
13:48:59,-826,-292,280,-1867,-759,3517,581,314,733
13:48:59,-829,-218,227,-1879,-969,3936,572,321,733
13:48:59,-1275,-214,531,-1968,-686,3726,573,318,730
13:48:59,-687,-114,512,-1887,-1078,3558,581,312,737
13:48:59,-561,-275,296,-1858,-776,3706,579,328,724
13:48:59,-643,-270,398,-2237,-1085,3951,580,318,730
13:48:59,-615,-341,353,-1745,-945,3877,588,321,742
13:49:00,-607,-208,156,-2063,-921,3609,581,321,726
13:49:00,-707,-201,82,-2227,-849,3936,578,318,732
13:49:00,-855,-100,289,-2120,-540,3719,583,317,726
13:49:00,-591,-237,79,-2144,-1031,3569,579,321,728
13:49:00,-552,-388,196,-1883,-860,3686,574,314,722
13:49:00,-635,-150,316,-2066,-546,3911,570,311,741
13:49:00,-908,-436,-2,-1893,-885,4052,572,326,728
13:49:00,-698,-168,243,-2210,-725,3612,574,328,724
13:49:00,-674,-258,318,-2152,-863,3671,579,312,733
13:49:01,-846,-161,284,-2043,-582,3728,576,319,719
13:49:01,-746,-211,31,-2356,-1005,4013,576,312,733
13:49:01,-781,-209,298,-1943,-920,4019,580,313,732
13:49:01,-874,-136,84,-1977,-1066,3753,570,308,730
13:49:01,-708,-266,328,-2000,-737,3866,578,313,725
13:49:01,-779,-273,388,-1943,-1092,3681,585,325,730
13:49:01,-644,-214,150,-2032,-983,3844,575,323,720
13:49:01,-712,-173,265,-1969,-775,3776,574,317,728
13:49:01,-575,-284,590,-2071,-827,3833,578,318,720
13:49:01,-762,-143,250,-2150,-661,3746,575,320,727
13:49:01,-688,-279,118,-2176,-787,3960,570,320,732
13:49:02,-690,-245,468,-2131,-918,3758,573,315,723
13:49:02,-699,-133,177,-1912,-888,3774,575,325,732
13:49:02,-654,-307,241,-1996,-555,3950,573,327,734
13:49:02,-706,-174,355,-2217,-573,3871,576,312,737
13:49:02,-724,-335,17,-1881,-669,3706,585,315,732
13:49:02,-572,-281,445,-2258,-1065,3713,580,308,727
13:49:02,-687,-89,298,-2021,-947,3932,588,307,728
13:49:02,-743,-283,319,-1933,-750,3735,570,325,727
13:49:02,-543,-205,449,-2209,-947,3768,578,325,734
13:49:02,-784,-245,305,-1818,-945,3621,581,312,742
13:49:03,-676,-142,401,-2022,-938,3717,579,309,731
13:49:03,-663,-183,414,-1813,-1058,3708,574,314,731
13:49:03,-595,-173,46,-1929,-753,3833,582,315,732
13:49:03,-760,-67,164,-1903,-828,3960,574,321,731
13:49:03,-760,-330,443,-1961,-875,3798,575,325,725
13:49:03,-585,-156,292,-1936,-868,3957,586,307,733
13:49:03,-625,-222,470,-2040,-858,3793,575,318,725
13:49:03,-686,-227,317,-2015,-647,3861,581,328,719
13:49:03,-501,-161,150,-2345,-849,3553,587,323,730
13:49:04,-808,-200,219,-2113,-795,3846,576,314,722
13:49:04,-670,-103,545,-2016,-698,3759,582,315,739
13:49:04,-690,-163,273,-2091,-796,4145,581,307,728
13:49:04,-857,-269,154,-1770,-898,3865,580,315,736
13:49:04,-721,-378,193,-1758,-835,3858,586,317,726
13:49:04,-647,-222,116,-1872,-1067,3795,583,317,735
13:49:04,-792,-357,131,-2036,-712,3889,579,324,731
13:49:04,-511,-346,169,-2077,-763,3720,569,319,740
13:49:04,-781,-185,71,-2123,-662,3852,586,309,735
13:49:04,-798,-303,373,-1957,-691,3855,580,323,741
13:49:04,-848,-382,190,-2069,-918,3850,585,318,727
13:49:05,-815,-136,393,-1815,-713,3847,581,319,737
13:49:05,-771,-82,119,-2133,-1096,3554,583,314,735
13:49:05,-628,-273,281,-1946,-875,3905,580,320,727
13:49:05,-744,-309,145,-1897,-791,3945,582,318,741
13:49:05,-600,-271,180,-2065,-885,3802,569,312,726
13:49:05,-603,-177,397,-1834,-814,3586,583,324,731
13:49:05,-694,-143,434,-1973,-1011,3733,583,314,733
13:49:05,-557,-277,137,-2049,-711,3654,578,311,723
13:49:05,-775,-278,429,-1977,-990,3571,581,319,737
13:49:05,-583,-219,126,-2151,-800,3724,580,308,727
13:49:06,-829,-170,584,-2018,-688,3850,576,317,728
13:49:06,-481,-437,540,-2116,-1038,3763,573,315,732
13:49:06,-605,-187,128,-2179,-769,3506,574,305,733
13:49:06,-826,-390,570,-2048,-838,3955,589,313,725
13:49:06,-506,-230,65,-1947,-938,3919,566,313,732
13:49:06,-691,-274,284,-2087,-723,3568,581,319,737
13:49:06,-709,-118,545,-1934,-965,3845,572,319,724
13:49:06,-783,-273,264,-1961,-797,3957,574,309,728
13:49:06,-593,-209,243,-2092,-811,3759,579,314,728
13:49:07,-658,-237,-14,-2043,-747,3661,579,317,726
13:49:07,-751,-151,21,-2023,-730,3617,586,314,724
13:49:07,-790,-394,240,-1902,-1007,3872,588,307,740
13:49:07,-799,-320,319,-2026,-852,3881,575,318,725
13:49:07,-761,-283,278,-2226,-794,3747,580,325,734
13:49:07,-519,-132,-47,-2109,-962,4034,570,313,732
13:49:07,-801,-254,319,-1987,-856,3821,582,325,730
13:49:07,-436,-192,529,-1982,-847,3708,578,325,723
13:49:07,-660,-310,318,-2059,-868,3992,586,309,728
13:49:07,-717,-246,65,-2126,-551,3938,579,317,737
13:49:07,-849,-308,167,-2156,-1086,3926,583,319,735
13:49:08,-570,-212,499,-2237,-693,3760,582,313,723
13:49:08,-775,-317,127,-1841,-820,3877,575,325,725
13:49:08,-605,-297,376,-1907,-798,3825,569,319,733
13:49:08,-469,-232,160,-2131,-662,3727,580,306,732
13:49:08,-701,-309,179,-1813,-836,3894,572,326,722
13:49:08,-442,-142,527,-1955,-1010,3762,570,318,727
13:49:08,-929,-323,126,-1980,-860,3799,579,309,735
13:49:08,-658,-211,217,-2054,-759,4090,581,324,726
13:49:08,-539,-413,472,-1823,-774,4055,575,313,734
13:49:08,-735,-273,30,-1949,-678,3800,583,324,733
13:49:09,-537,-391,511,-1852,-782,3884,585,323,734
13:49:09,-554,-172,-39,-1928,-599,3759,579,324,728
13:49:09,-619,-123,82,-1868,-773,3734,581,312,735
13:49:09,-646,-182,356,-2004,-868,3554,581,319,733
13:49:09,-434,-242,81,-1913,-792,3749,587,330,732
13:49:09,-552,-165,119,-2059,-1042,3641,567,309,726
13:49:09,-775,-202,183,-1882,-983,3853,579,321,731
13:49:09,-708,-285,331,-1968,-717,3853,579,321,724
13:49:09,-559,-364,194,-1984,-681,3746,574,307,733
13:49:10,-700,-263,163,-2180,-870,3559,575,313,734
13:49:10,-738,-216,266,-1873,-786,3435,572,321,726
13:49:10,-607,-259,232,-2015,-761,3630,580,313,723
13:49:10,-507,-266,303,-2088,-599,3775,568,320,732
13:49:10,-677,-242,448,-1994,-550,3698,583,314,728
13:49:10,-713,-337,273,-1878,-674,3907,580,301,736
13:49:10,-457,-249,321,-1939,-718,4129,592,327,723
13:49:10,-549,-220,377,-1886,-856,4054,576,319,726
13:49:10,-776,-213,12,-1812,-1015,3812,587,330,727
13:49:10,-941,-91,364,-2020,-908,3865,575,320,732
13:49:10,-686,-278,561,-2086,-817,3847,579,317,726
13:49:11,-878,-331,221,-1976,-926,3814,581,326,726
13:49:11,-767,-258,426,-2190,-1030,3741,578,313,723
13:49:11,-501,-402,320,-1956,-796,3776,576,305,719
13:49:11,-556,-161,282,-2092,-784,3843,576,312,722
13:49:11,-607,-331,334,-2168,-846,3888,576,312,731
13:49:11,-756,-230,276,-1932,-806,3742,578,306,725
13:49:11,-796,-317,629,-1923,-930,3732,582,318,723
13:49:11,-732,-248,351,-2010,-728,3737,588,324,733
13:49:11,-690,-109,283,-1942,-1274,3900,583,309,731
13:49:11,-390,-217,276,-1854,-837,3876,586,319,726
13:49:12,-493,-216,267,-1853,-1079,3913,570,315,725
13:49:12,-428,-201,218,-1860,-868,3808,575,308,723
13:49:12,-673,-382,614,-2010,-667,3891,579,309,740
13:49:12,-478,-63,211,-1838,-831,3814,572,324,728
13:49:12,-751,-214,-47,-2280,-938,3966,570,313,723
13:49:12,-622,-133,81,-2243,-998,3877,587,308,727
13:49:12,-685,-344,407,-1885,-847,3824,574,324,726
13:49:12,-546,-299,166,-1894,-880,3955,574,317,726
13:49:12,-701,-156,-97,-1951,-795,3606,581,319,735
13:49:13,-715,-143,269,-1991,-813,3841,574,319,735
13:49:13,-712,-340,308,-2206,-923,3902,567,319,728
13:49:13,-611,-397,347,-1857,-599,3801,589,318,730
13:49:13,-811,5,347,-2070,-681,3830,574,319,728
13:49:13,-734,-296,219,-2019,-762,3649,576,317,724
13:49:13,-944,-329,244,-2018,-698,3875,586,314,726
13:49:13,-665,-268,271,-2088,-689,3852,566,315,718
13:49:13,-729,-384,97,-2080,-656,3892,585,318,727
13:49:13,-772,-269,360,-2002,-922,3676,570,308,725
13:49:13,-928,-163,346,-1919,-1045,3866,581,317,733
13:49:13,-834,-199,92,-2032,-670,3678,575,320,732
13:49:14,-669,-188,501,-2174,-653,3815,569,321,726
13:49:14,-702,-303,299,-2056,-351,3735,586,317,724
13:49:14,-498,-154,160,-2179,-827,4033,578,313,723
13:49:14,-839,-215,46,-1994,-893,3668,588,317,733
13:49:14,-463,-231,247,-2014,-884,3921,579,312,724
13:49:14,-660,-352,-129,-1919,-692,3915,583,319,724
13:49:14,-808,-214,330,-1751,-727,3703,578,315,732
13:49:14,-609,-346,461,-2029,-564,3604,578,304,727
13:49:14,-635,-336,149,-2075,-829,3653,566,320,727
13:49:14,-352,-129,30,-2063,-1028,3667,570,318,734
13:49:15,-732,-66,493,-2089,-815,3660,581,309,728
13:49:15,-474,-174,317,-2196,-735,3781,575,320,732
13:49:15,-636,-340,271,-1969,-825,3670,585,323,718
13:49:15,-758,-76,277,-1928,-727,3853,575,315,720
13:49:15,-549,-347,455,-2083,-779,3949,578,313,723
13:49:15,-611,-300,196,-1778,-846,3855,574,321,728
13:49:15,-856,-196,442,-1971,-612,3971,587,320,723
13:49:15,-770,-389,72,-2119,-746,4088,570,311,736
13:49:15,-510,-228,342,-1881,-956,3539,572,317,726
13:49:16,-899,-161,264,-2151,-795,3597,585,318,734
13:49:16,-691,-346,385,-1940,-602,3879,589,315,720
13:49:16,-840,-287,441,-2105,-857,3913,574,321,719
13:49:16,-575,-90,411,-2092,-744,3921,570,311,730
13:49:16,-645,-392,149,-1812,-669,3818,585,313,725
13:49:16,-642,-153,370,-1926,-690,3821,583,317,728
13:49:16,-512,-208,277,-1977,-796,3994,581,319,717
13:49:16,-566,-289,227,-2007,-738,3997,576,309,726
13:49:16,-587,-162,228,-2043,-863,3642,581,319,733
13:49:16,-899,-283,410,-1809,-1029,3817,574,326,726
13:49:16,-473,-230,449,-2008,-589,3810,576,321,724
13:49:17,-774,-172,300,-1942,-694,3917,578,318,732
13:49:17,-792,-328,412,-1919,-752,3925,588,324,731
13:49:17,-578,-268,488,-2140,-787,3874,580,325,725
13:49:17,-804,-385,132,-2176,-790,3842,574,307,733
13:49:17,-581,-217,85,-2059,-763,3628,583,309,726
13:49:17,-732,-222,300,-1898,-788,3711,569,312,719
13:49:17,-736,-270,214,-1931,-1023,3826,576,314,731
13:49:17,-829,-181,358,-1977,-1081,3660,569,321,728
13:49:17,-559,-223,170,-2050,-900,3865,576,309,724
13:49:17,-724,-257,273,-1757,-725,3866,565,319,726
13:49:18,-498,-249,499,-2047,-653,4075,579,319,726
13:49:18,-772,-223,341,-2206,-650,3670,574,312,724
13:49:18,-585,-54,308,-2086,-860,3744,575,315,730
13:49:18,-568,-270,174,-2038,-834,3828,578,327,725
13:49:18,-696,-172,660,-2158,-753,3953,569,324,728
13:49:18,-749,-151,237,-2149,-929,3866,574,314,731
13:49:18,-719,-255,38,-2235,-913,3712,570,318,734
13:49:18,-444,-253,195,-1992,-773,3622,583,324,731
13:49:18,-630,-88,377,-2046,-884,3832,576,319,726
13:49:19,-646,-390,170,-2104,-671,3769,576,321,733
13:49:19,-576,-263,382,-1842,-766,4004,578,318,720
13:49:19,-803,-215,567,-2148,-1163,3603,581,309,722
13:49:19,-613,-263,470,-1878,-726,3659,574,326,724
13:49:19,-913,-209,376,-2296,-801,3871,572,321,733
13:49:19,-448,-302,456,-1961,-788,3854,581,309,722
13:49:19,-625,-303,61,-1835,-915,3661,575,330,725
13:49:19,-874,-173,249,-1587,-936,3722,578,320,725
13:49:19,-441,-191,115,-1802,-802,3989,570,323,730
13:49:19,-445,-253,272,-1976,-548,3881,566,315,725
13:49:19,-464,-135,480,-1998,-815,3862,576,319,731
13:49:20,-685,-271,159,-2121,-967,3811,573,325,732
13:49:20,-829,-18,414,-2157,-653,3671,573,325,730
13:49:20,-667,-322,383,-2028,-1289,3850,575,318,732
13:49:20,-621,-195,290,-1932,-1090,4235,570,311,718
13:49:20,-758,-410,54,-1658,-1099,3836,582,320,727
13:49:20,-881,-357,306,-1916,-688,3767,568,313,725
13:49:20,-722,-193,168,-2089,-1070,3983,580,318,725
13:49:20,-734,-273,290,-1929,-802,3859,581,324,728
13:49:20,-780,-327,243,-2170,-1069,3943,579,324,728
13:49:20,-482,-210,337,-2088,-672,3648,570,315,732
13:49:21,-639,-373,339,-1851,-811,3761,575,327,730
13:49:21,-626,-180,309,-2016,-689,4093,574,328,733
13:49:21,-600,-279,257,-2043,-708,3899,573,320,725
13:49:21,-776,-315,112,-1846,-845,3794,572,317,722
13:49:21,-690,-309,-8,-2279,-909,3641,582,315,727
13:49:21,-548,-355,-5,-2147,-522,4024,580,320,727
13:49:21,-794,-299,180,-2058,-691,3968,578,323,727
13:49:21,-736,-253,370,-2033,-872,4014,578,304,730
13:49:21,-862,-130,214,-2074,-844,3727,582,315,732
13:49:22,-649,-292,254,-1782,-822,3783,586,317,728
13:49:22,-904,-252,69,-1958,-956,3705,583,314,735
13:49:22,-503,-310,314,-2065,-637,3835,579,319,728
13:49:22,-581,-154,-48,-2251,-847,3779,587,311,725
13:49:22,-907,-288,232,-2232,-834,3880,574,321,722
13:49:22,-646,-271,588,-2207,-701,3959,574,324,733
13:49:22,-332,-209,286,-2000,-771,3676,581,319,724
13:49:22,-548,-217,201,-1913,-885,3790,576,309,740
13:49:22,-448,-175,550,-2057,-891,3918,578,320,730
13:49:22,-745,-237,268,-1995,-548,3792,582,318,723
13:49:22,-623,-356,281,-1928,-742,3875,581,305,726
13:49:23,-432,-318,152,-2011,-1052,3870,583,305,731
13:49:23,-759,-230,20,-2065,-1020,3537,575,315,734
13:49:23,-856,-48,389,-2110,-657,3829,588,324,728
13:49:23,-520,-250,300,-1987,-963,3822,579,314,726
13:49:23,-793,-313,143,-1851,-983,4143,578,325,725
13:49:23,-551,-253,225,-2007,-733,3917,578,313,723
13:49:23,-630,-244,377,-2155,-946,3756,576,321,733
13:49:23,-763,-149,320,-1849,-760,3714,574,319,724
13:49:23,-706,-43,189,-1914,-887,3676,576,319,731
13:49:23,-637,-152,267,-2045,-884,3725,586,314,740
13:49:24,-1065,-241,96,-1775,-956,4121,582,308,725
13:49:24,-629,-278,255,-1981,-490,3781,575,318,727
13:49:24,-785,-283,135,-1972,-775,3663,582,323,727
13:49:24,-724,-180,143,-1904,-776,3749,572,312,726
13:49:24,-522,-266,254,-2107,-621,3887,576,324,728
13:49:24,-647,-157,9,-1970,-905,3808,572,328,735
13:49:24,-634,-122,599,-2059,-676,3862,579,324,726
13:49:24,-730,-284,160,-1697,-828,3965,580,318,730
13:49:24,-377,-147,310,-1826,-848,3919,572,319,728
13:49:25,-674,-153,239,-2016,-956,3714,574,328,731
13:49:25,-573,-319,141,-1904,-836,3687,574,319,724
13:49:25,-536,-175,567,-1883,-753,3880,565,317,731
13:49:25,-691,-310,1,-2090,-582,3875,572,324,726
13:49:25,-613,-232,264,-2060,-781,3784,572,321,726
13:49:25,-699,-273,451,-1885,-673,3715,573,313,727
13:49:25,-767,-187,436,-2111,-979,3761,576,317,728
13:49:25,-709,-137,252,-1804,-606,3896,573,320,723
13:49:25,-810,-317,209,-1930,-1035,3541,572,314,722
13:49:25,-752,-185,155,-2108,-835,3817,573,313,716
13:49:25,-747,-300,120,-1896,-899,3616,575,318,730
13:49:26,-576,-113,334,-1912,-767,3753,579,321,731
13:49:26,-604,-339,371,-1885,-484,3858,579,317,728
13:49:26,-706,-263,405,-1975,-922,3929,579,314,722
13:49:26,-609,-238,54,-1910,-726,3813,581,317,735
13:49:26,-615,-323,580,-2127,-866,3923,579,314,731
13:49:26,-655,-312,316,-2136,-923,4047,575,315,732
13:49:26,-443,-207,9,-2255,-491,3910,575,308,723
13:49:26,-614,-274,359,-1932,-782,4055,581,333,728
13:49:26,-932,-281,242,-2023,-930,3876,575,323,734
13:49:26,-933,-277,295,-1914,-663,3852,575,313,723
13:49:27,-537,-174,477,-2042,-711,3915,578,311,727
13:49:27,-645,-213,-10,-2055,-829,4019,573,318,730
13:49:27,-532,-271,93,-2006,-400,3898,572,317,731
13:49:27,-701,-241,301,-2227,-556,3712,581,326,731
13:49:27,-518,-345,565,-2028,-890,3795,575,320,723
13:49:27,-551,-167,322,-1987,-748,3874,579,319,737
13:49:27,-549,-109,308,-2059,-1084,3895,580,323,727
13:49:27,-679,-182,309,-2022,-673,3853,572,312,726
13:49:27,-764,-281,8,-2158,-872,3806,582,315,736
13:49:28,-757,-236,639,-1943,-560,3993,578,330,732
13:49:28,-768,-302,398,-1748,-872,3760,580,327,741
13:49:28,-542,-197,156,-2089,-836,3799,576,314,722
13:49:28,-767,-308,324,-2141,-811,3840,570,313,714
13:49:28,-789,-306,221,-2028,-708,3834,573,313,727
13:49:28,-657,-257,289,-2316,-845,3802,585,315,730
13:49:28,-775,-122,116,-1825,-796,4030,578,320,734
13:49:28,-522,-271,561,-1938,-856,4005,581,312,733
13:49:28,-705,-194,304,-2047,-636,3635,586,312,724
13:49:28,-621,-373,76,-2123,-875,3807,586,314,733
13:49:28,-688,-272,154,-1987,-689,3812,573,325,727
13:49:29,-868,-224,388,-1927,-875,3941,591,319,726
13:49:29,-551,-122,442,-2048,-803,3803,572,321,726
13:49:29,-963,-245,217,-2010,-716,3674,576,307,737
13:49:29,-419,-295,444,-1908,-1055,4010,583,324,726
13:49:29,-482,-307,336,-2233,-848,3828,578,311,727
13:49:29,-573,-109,91,-2027,-1041,3849,581,321,722
13:49:29,-733,-190,345,-2043,-680,3910,588,326,724
13:49:29,-760,-257,374,-1843,-905,3853,576,309,728
13:49:29,-241,-60,507,-2051,-890,3738,569,314,724
13:49:29,-552,-319,208,-2008,-651,4003,576,312,726
13:49:30,-487,-270,292,-2125,-729,3660,575,320,723
13:49:30,-646,-321,240,-1818,-598,3599,583,307,731
13:49:30,-720,-363,314,-2177,-863,3857,578,320,720
13:49:30,-445,-238,520,-1947,-835,3848,574,314,728
13:49:30,-881,-223,298,-2059,-871,3902,574,324,726
13:49:30,-624,-131,401,-2076,-613,3913,568,320,741
13:49:30,-844,-216,285,-2105,-850,3782,574,319,726
13:49:30,-567,-99,300,-1991,-1017,4066,572,324,731
13:49:30,-509,-188,186,-2240,-851,3816,575,320,718
13:49:31,-722,-356,-65,-2234,-590,3776,579,321,724
13:49:31,-497,-346,297,-2116,-668,3746,570,318,732
13:49:31,-578,-235,235,-1985,-888,4044,569,317,728
13:49:31,-771,-177,590,-2031,-720,3793,566,320,730
13:49:31,-648,-321,24,-1868,-756,3838,573,311,734
13:49:31,-537,-213,388,-1982,-509,3836,580,325,725
13:49:31,-715,-184,380,-2167,-698,3739,574,321,731
13:49:31,-604,-283,245,-2267,-939,3795,574,328,733
13:49:31,-314,-307,723,-2015,-289,3804,575,315,727
13:49:31,-583,-188,270,-2089,-774,3670,575,313,727
13:49:31,-646,-242,-55,-2072,-747,3532,575,313,720
13:49:32,-679,-327,84,-2228,-672,3970,586,317,722
13:49:32,-295,-108,162,-2254,-466,3964,574,324,733
13:49:32,-853,-349,216,-2033,-703,4082,576,307,722
13:49:32,-694,-263,159,-1949,-577,3491,574,317,724
13:49:32,-613,-163,222,-2205,-706,4043,575,315,723
13:49:32,-1048,-305,261,-1976,-671,3827,576,319,728
13:49:32,-707,-52,393,-2016,-833,3819,578,320,727
13:49:32,-694,-334,105,-2063,-477,3876,572,321,724
13:49:32,-694,-66,171,-1947,-731,3919,575,318,716
13:49:32,-714,-152,177,-2065,-655,3840,567,326,733
13:49:33,-690,-156,57,-2088,-665,3729,574,319,726
13:49:33,-758,-280,111,-1996,-338,3727,578,323,732
13:49:33,-701,-282,301,-1933,-633,3636,574,324,737
13:49:33,-741,-307,401,-2123,-714,3662,581,314,728
13:49:33,-407,-335,183,-1808,-840,3825,578,323,736
13:49:33,-925,-285,201,-2130,-767,3664,570,320,730
13:49:33,-733,-162,228,-2130,-941,3684,566,315,723
13:49:33,-305,-195,367,-1929,-628,3889,576,321,722
13:49:33,-611,-211,204,-1977,-595,3801,576,319,735
13:49:34,-602,-268,257,-2166,-1038,3965,569,321,726
13:49:34,-542,-333,449,-2131,-694,3679,579,321,724
13:49:34,-719,-157,162,-2061,-502,3784,582,323,727
13:49:34,-557,-300,242,-1945,-458,3850,581,319,726
13:49:34,-1061,-104,277,-2086,-705,3656,582,320,720
13:49:34,-682,-280,296,-1958,-666,3591,582,318,732
13:49:34,-847,-355,537,-2105,-943,3816,570,313,723
13:49:34,-845,-185,297,-1996,-740,3817,573,313,720
13:49:34,-911,-99,125,-2297,-680,3862,579,312,733
13:49:34,-860,-235,53,-2309,-696,3722,582,320,718
13:49:34,-486,-108,264,-1921,-795,3664,573,325,730
13:49:35,-700,-328,482,-2033,-1007,3750,587,315,723
13:49:35,-427,-269,391,-2115,-641,4069,572,319,719
13:49:35,-511,-128,189,-2124,-604,3783,569,314,728
13:49:35,-613,-133,274,-1764,-778,3713,568,323,727
13:49:35,-424,-145,292,-2066,-525,3638,573,315,732
13:49:35,-522,-243,271,-2090,-584,3876,572,326,726
13:49:35,-705,-243,239,-1870,-864,3663,578,327,725
13:49:35,-761,-256,477,-2193,-669,3715,572,319,726
13:49:35,-693,-256,427,-1993,-817,3994,580,315,718
13:49:35,-736,-190,734,-1877,-589,3691,582,318,730
13:49:36,-634,-224,148,-1876,-830,3902,575,327,734
13:49:36,-699,-260,435,-2081,-800,3960,586,307,731
13:49:36,-828,-266,232,-1939,-689,3819,585,320,739
13:49:36,-654,-193,212,-2007,-768,3915,574,312,726
13:49:36,-750,-317,412,-1969,-1030,3811,582,320,732
13:49:36,-747,-197,75,-1951,-859,3817,575,320,730
13:49:36,-801,-333,352,-1998,-848,3729,572,319,731
13:49:36,-648,-80,454,-2120,-932,3861,579,317,726
13:49:36,-693,-205,330,-2145,-750,3762,572,317,731
13:49:37,-668,-146,368,-2000,-509,3947,567,309,726
13:49:37,-433,-280,271,-1869,-781,3652,574,307,731
13:49:37,-580,-60,264,-1996,-939,3744,576,314,735
13:49:37,-499,-295,238,-2021,-694,3702,591,331,726
13:49:37,-683,-138,374,-2036,-968,3924,576,319,728
13:49:37,-714,-329,445,-1902,-743,3881,569,319,735
13:49:37,-812,-243,434,-1894,-955,3859,569,317,735
13:49:37,-750,-254,270,-2286,-395,3930,582,315,727
13:49:37,-713,-263,260,-1978,-644,4021,572,312,731
13:49:37,-681,-34,356,-1963,-811,3936,580,320,718
13:49:37,-638,-271,369,-2096,-548,3938,575,311,743
13:49:38,-779,-163,116,-1993,-569,3814,566,315,723
13:49:38,-686,-183,365,-2014,-843,3970,572,321,737
13:49:38,-811,-321,166,-1868,-749,4022,569,324,731
13:49:38,-907,-316,289,-2227,-761,3847,561,315,727
13:49:38,-1062,-356,339,-2191,-789,3654,568,315,725
13:49:38,-582,-313,446,-2017,-616,3949,570,320,720
13:49:38,-810,-227,391,-1909,-740,3662,579,309,726
13:49:38,-512,-209,569,-1948,-596,3705,569,324,726
13:49:38,-688,-478,328,-1966,-966,3805,581,321,724
13:49:38,-782,-144,141,-2005,-657,3822,566,315,732
13:49:39,-573,-49,376,-2002,-612,3764,581,321,724
13:49:39,-716,-208,417,-1766,-690,3934,572,326,737
13:49:39,-544,-161,571,-1857,-741,3800,581,319,728
13:49:39,-627,-350,447,-2150,-741,3540,579,307,726
13:49:39,-505,-328,657,-2179,-559,3920,578,315,730
13:49:39,-659,-116,285,-1996,-1143,3731,579,317,735
13:49:39,-568,-279,256,-1936,-815,3711,579,317,731
13:49:39,-628,-298,310,-2106,-565,3850,575,323,732
13:49:39,-625,-233,630,-1897,-753,3704,574,314,728
13:49:40,-545,-217,296,-2008,-743,3981,573,304,723
13:49:40,-717,-355,94,-2081,-870,3699,568,320,727
13:49:40,-758,-242,409,-1937,-787,3907,570,320,732
13:49:40,-699,-169,283,-1723,-882,3921,565,321,724
13:49:40,-651,-193,368,-2062,-703,3854,573,320,720
13:49:40,-732,-221,231,-1991,-793,3682,574,319,728
13:49:40,-693,-298,209,-1941,-699,3470,569,314,731
13:49:40,-507,-101,118,-2025,-810,3887,583,326,726
13:49:40,-629,-252,286,-2006,-761,3669,574,317,733
13:49:40,-729,-232,510,-2386,-1020,3727,576,321,733
13:49:40,-689,-324,273,-2007,-678,3771,579,317,728
13:49:41,-666,-192,506,-1890,-851,3519,579,324,731
