TimeStamp,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz
13:42:16,1305,350,-127,3097,581,-2608,530,-113,1544
13:42:16,1006,217,-282,3344,670,-2410,525,-108,1551
13:42:16,839,268,-571,3241,510,-2546,532,-103,1553
13:42:16,1065,130,-201,3302,621,-2728,532,-106,1548
13:42:16,937,352,-483,3134,706,-2607,531,-97,1543
13:42:16,973,334,-390,3160,396,-2651,532,-101,1558
13:42:16,1263,339,-213,3343,522,-2805,542,-113,1546
13:42:16,1196,-42,-369,3080,625,-2700,535,-113,1548
13:42:17,1280,332,-281,3375,355,-2525,528,-118,1548
13:42:17,1093,136,-115,3359,423,-2594,534,-105,1554
13:42:17,1385,412,-232,3209,464,-2532,522,-107,1549
13:42:17,1488,297,-340,3185,433,-2448,524,-112,1552
13:42:17,1263,326,-386,3278,294,-2500,537,-99,1551
13:42:17,1468,347,-279,3199,698,-2593,539,-105,1552
13:42:17,1574,146,-193,3288,339,-2920,532,-94,1558
13:42:17,924,91,-443,2949,639,-2542,531,-109,1554
13:42:17,1142,142,-401,3235,439,-2640,543,-95,1552
13:42:18,1204,238,-195,3190,687,-2787,531,-105,1547
13:42:18,1413,133,3,3198,393,-2760,530,-101,1555
13:42:18,1452,196,-431,3396,762,-2725,535,-101,1553
13:42:18,1502,280,-338,3278,372,-2573,531,-97,1538
13:42:18,1356,238,-145,3128,445,-2646,531,-112,1561
13:42:18,522,154,-254,3071,426,-2620,545,-101,1553
13:42:18,1328,286,-85,3343,624,-2490,545,-91,1548
13:42:18,1260,400,-338,3210,560,-2436,532,-108,1544
13:42:18,1394,202,-183,3245,639,-2446,528,-99,1546
13:42:18,1116,474,-362,3091,432,-2454,534,-107,1554
13:42:18,1367,308,-203,3278,601,-2827,525,-108,1548
13:42:19,1156,380,-356,3063,404,-2656,528,-101,1546
13:42:19,1441,211,0,3263,759,-2532,531,-100,1545
13:42:19,1430,83,-209,2944,493,-2630,531,-100,1547
13:42:19,916,299,-226,3160,699,-2666,537,-103,1553
13:42:19,1137,353,-575,2860,405,-2688,520,-111,1555
13:42:19,1424,364,-193,3196,637,-2533,528,-101,1553
13:42:19,1254,293,-256,3192,507,-2705,532,-99,1548
13:42:19,953,205,-320,3219,664,-2597,534,-109,1536
13:42:19,1107,273,-261,3460,594,-2392,520,-101,1544
13:42:19,1073,92,-335,3211,592,-2621,536,-109,1547
13:42:20,1445,384,-493,3317,602,-2646,535,-106,1548
13:42:20,1199,243,-288,3047,730,-2627,531,-97,1547
13:42:20,904,292,-318,3313,536,-2394,540,-99,1551
13:42:20,1271,323,-263,3000,700,-2483,540,-103,1551
13:42:20,1486,69,-348,3221,571,-2618,528,-91,1544
13:42:20,955,272,-366,3083,595,-2840,542,-99,1551
13:42:20,1053,133,-384,3236,595,-2479,543,-97,1549
13:42:20,1368,117,-221,3096,451,-2404,535,-118,1537
13:42:20,1518,193,-55,3269,405,-2551,532,-89,1551
13:42:21,1256,153,-60,3363,550,-2580,528,-106,1541
13:42:21,1190,309,-337,3287,714,-2533,531,-97,1554
13:42:21,1243,165,-349,3062,178,-2547,524,-105,1547
13:42:21,1077,206,-402,3155,407,-2689,535,-103,1553
13:42:21,1481,133,-130,3173,462,-2749,546,-97,1552
13:42:21,1169,305,-185,2814,770,-2460,534,-109,1547
13:42:21,1468,382,-167,2847,365,-2582,525,-101,1553
13:42:21,1096,173,-310,3209,751,-2834,522,-107,1549
13:42:21,1384,150,-31,3161,428,-2464,537,-103,1560
13:42:21,1282,378,-213,3009,384,-2599,535,-106,1548
13:42:21,1034,462,-367,3344,626,-2675,543,-107,1552
13:42:22,1081,182,-9,3436,647,-2758,531,-107,1556
13:42:22,1027,305,-204,3236,762,-2237,528,-111,1555
13:42:22,1404,305,-13,3041,844,-2600,537,-99,1544
13:42:22,1295,289,-6,3327,864,-2670,534,-107,1549
13:42:22,1467,225,-174,3110,555,-2623,534,-100,1549
13:42:22,1179,164,-298,3078,524,-2683,522,-107,1559
13:42:22,1279,255,-518,3438,818,-2714,525,-103,1555
13:42:22,1008,291,-260,3114,776,-2796,534,-102,1547
13:42:22,1612,127,-297,2885,610,-2739,530,-111,1544
13:42:22,894,234,-355,3391,295,-2358,530,-106,1551
13:42:23,1107,286,-293,3275,706,-2499,529,-105,1549
13:42:23,1299,245,-186,3019,626,-2461,536,-100,1545
13:42:23,1407,363,-154,3061,681,-2758,530,-103,1555
13:42:23,1480,288,-351,3362,671,-2771,525,-99,1551
13:42:23,1698,375,-128,3221,558,-2570,525,-99,1541
13:42:23,707,335,-347,3174,595,-2742,537,-108,1553
13:42:23,1600,192,-180,3254,610,-2530,536,-112,1556
13:42:23,1402,128,-468,3190,528,-2485,534,-112,1549
13:42:23,953,413,-487,3270,714,-2538,530,-113,1546
13:42:24,1110,-9,-434,3318,369,-2624,524,-105,1547
13:42:24,1086,223,-288,3221,507,-2471,530,-101,1546
13:42:24,1174,135,-307,3082,326,-2589,536,-102,1543
13:42:24,1384,93,-261,3453,588,-2661,540,-96,1544
13:42:24,982,335,-401,3307,696,-2585,531,-102,1547
13:42:24,1363,227,-47,3239,442,-2644,529,-97,1543
13:42:24,1418,331,-350,3279,512,-2800,528,-101,1548
13:42:24,1352,168,-114,3232,711,-2606,531,-105,1552
13:42:24,1584,44,-268,2991,376,-2554,532,-106,1537
13:42:24,955,534,-323,3431,460,-2634,537,-101,1555
13:42:24,1191,294,-479,3038,611,-2469,535,-99,1551
13:42:25,1195,338,-167,2936,466,-2563,530,-101,1544
13:42:25,1458,218,-258,3181,661,-2597,530,-103,1548
13:42:25,1531,238,-142,3206,889,-2618,525,-103,1553
13:42:25,1044,204,-572,3030,448,-2585,535,-101,1551
13:42:25,1039,363,-414,3069,488,-2549,529,-105,1552
13:42:25,1090,432,-204,3053,732,-2492,541,-100,1549
13:42:25,844,300,-420,3198,268,-2634,536,-102,1540
13:42:25,998,342,-163,3222,1030,-2518,525,-106,1553
13:42:25,788,49,-323,3266,507,-2473,530,-101,1548
13:42:25,1024,345,-556,3169,587,-2461,539,-102,1547
13:42:26,1279,191,-515,3090,495,-2472,532,-94,1558
13:42:26,1242,285,-437,3320,731,-2708,536,-114,1545
13:42:26,1645,100,-250,3515,364,-2780,524,-109,1549
13:42:26,1349,234,-312,3361,383,-2796,537,-113,1548
13:42:26,1332,271,-397,2978,871,-2826,531,-105,1549
13:42:26,1235,277,-329,2978,741,-2820,528,-101,1551
13:42:26,1255,107,-317,2959,590,-2622,541,-109,1543
13:42:26,1482,116,-228,3000,538,-2673,535,-108,1558
13:42:26,1218,208,-143,3058,688,-2615,535,-113,1553
13:42:27,917,233,-382,3258,467,-2351,540,-106,1546
13:42:27,1704,208,-91,3035,667,-2585,523,-96,1544
13:42:27,1197,362,-437,2906,354,-2808,526,-107,1538
13:42:27,726,149,-159,3155,914,-2523,528,-91,1548
13:42:27,1333,205,-280,3175,411,-2492,539,-112,1547
13:42:27,1075,384,-353,2973,565,-2624,534,-109,1547
13:42:27,1303,265,-178,3339,424,-2406,537,-106,1553
13:42:27,1388,113,-380,3275,703,-2516,529,-105,1549
13:42:27,1210,237,-270,3268,673,-2590,537,-99,1548
13:42:27,1188,281,-353,3174,393,-2602,525,-103,1548
13:42:27,1131,136,-335,3257,702,-2562,531,-117,1561
13:42:28,1085,165,-507,3123,791,-2656,540,-96,1553
13:42:28,859,63,-234,2993,724,-2609,530,-103,1544
13:42:28,1295,389,-266,3136,721,-2678,532,-96,1548
13:42:28,1220,274,-157,3103,586,-2606,526,-109,1552
13:42:28,1246,172,-195,3262,535,-2687,530,-96,1541
13:42:28,941,285,-160,3263,466,-2503,532,-94,1544
13:42:28,1576,195,-137,3261,497,-2636,532,-96,1546
13:42:28,996,266,-310,3043,316,-2511,537,-99,1544
13:42:28,962,335,-150,3114,557,-2341,526,-97,1552
13:42:29,915,164,-211,3241,645,-2604,531,-97,1549
13:42:29,993,278,-162,3079,541,-2679,528,-111,1548
13:42:29,992,296,-235,3223,452,-2615,530,-101,1555
13:42:29,1303,88,-112,3080,487,-2470,530,-111,1551
13:42:29,1568,45,-94,3092,435,-2629,529,-112,1545
13:42:29,1356,194,-79,3073,401,-2564,541,-97,1545
13:42:29,1421,216,-305,2880,281,-2589,543,-102,1549
13:42:29,911,205,20,3220,694,-2614,530,-108,1551
13:42:29,1227,331,-277,3131,732,-2655,535,-101,1551
13:42:29,1217,176,-288,3016,502,-2539,526,-107,1543
13:42:29,1295,265,-158,2841,535,-2546,535,-103,1544
13:42:30,1580,272,-243,3378,644,-2649,528,-111,1548
13:42:30,1616,177,-293,3089,598,-2736,537,-106,1548
13:42:30,1385,219,-223,3124,685,-2703,534,-107,1552
13:42:30,1476,214,32,3180,660,-2611,531,-102,1556
13:42:30,1458,124,-288,3250,401,-2618,528,-108,1546
13:42:30,1202,296,-339,3235,389,-2595,546,-100,1556
13:42:30,977,386,-191,3006,572,-2666,534,-102,1547
13:42:30,1161,359,-460,3132,532,-2806,528,-101,1546
13:42:30,1391,311,-301,3082,733,-2475,537,-103,1551
13:42:30,1332,218,-122,2994,709,-2464,529,-105,1552
13:42:31,955,210,-323,3257,776,-2609,526,-112,1554
13:42:31,1246,242,-116,3393,515,-2734,524,-97,1549
13:42:31,1075,235,-175,2978,663,-2692,530,-101,1546
13:42:31,1105,182,-240,3166,732,-2484,526,-107,1547
13:42:31,907,319,-343,3341,397,-2601,532,-106,1546
13:42:31,1460,98,-264,3121,474,-2498,524,-105,1545
13:42:31,1211,303,-278,2994,657,-2538,531,-107,1556
13:42:31,774,269,-421,3273,147,-2515,528,-108,1553
13:42:31,1034,190,-242,3087,687,-2788,526,-102,1543
13:42:31,1474,170,-245,3278,515,-2475,537,-103,1544
13:42:32,1095,231,-178,3485,469,-2511,536,-112,1549
13:42:32,994,88,-260,3381,945,-2630,532,-108,1541
13:42:32,1023,224,-365,3234,798,-2592,529,-102,1547
13:42:32,1059,509,-391,2967,603,-2651,537,-99,1546
13:42:32,1343,57,-196,3248,590,-2599,537,-99,1541
13:42:32,1379,250,-141,3030,507,-2624,530,-101,1551
13:42:32,1318,314,-325,3279,501,-2429,526,-107,1545
13:42:32,1226,294,-175,2870,655,-2838,534,-93,1549
13:42:32,1198,177,-366,3141,727,-2549,530,-101,1546
13:42:33,1372,341,-253,3394,245,-2607,534,-109,1545
13:42:33,1239,258,-320,3190,463,-2565,536,-93,1554
13:42:33,1325,222,-499,3413,551,-2471,535,-106,1544
13:42:33,882,151,-330,3030,694,-2498,529,-109,1547
13:42:33,1536,268,-174,3103,462,-2725,530,-106,1551
13:42:33,1121,256,-211,3091,518,-2581,536,-97,1549
13:42:33,797,259,-320,3458,681,-2670,534,-105,1547
13:42:33,1459,104,-131,3220,501,-2321,525,-106,1544
13:42:33,1288,202,-356,3281,603,-2501,529,-112,1556
13:42:33,1069,-49,-70,3213,781,-2622,542,-106,1546
13:42:33,985,379,-224,3129,544,-2536,530,-106,1553
13:42:34,1176,334,-322,3197,640,-2456,532,-108,1546
13:42:34,1473,188,-45,2821,255,-2521,534,-102,1547
13:42:34,1439,27,-163,3323,526,-2490,536,-93,1547
13:42:34,1256,66,-115,3148,457,-2597,525,-108,1546
13:42:34,1535,349,-186,3267,441,-2574,534,-109,1547
13:42:34,1125,419,-357,3171,447,-2433,528,-106,1551
13:42:34,1528,289,-87,3104,614,-2437,531,-100,1556
13:42:34,1409,75,-362,3022,886,-2743,525,-96,1546
13:42:34,1119,85,-438,3128,687,-2755,529,-102,1554
13:42:34,1337,118,-72,3310,526,-2691,534,-112,1549
13:42:35,1090,389,-334,3109,312,-2441,535,-103,1541
13:42:35,1018,357,-396,3092,387,-2506,542,-101,1541
13:42:35,1309,56,-275,3160,778,-2559,532,-96,1537
13:42:35,1361,341,-377,3105,497,-2645,525,-103,1553
13:42:35,1011,219,-103,3240,764,-2438,529,-112,1554
13:42:35,1093,288,-515,3162,725,-2613,537,-96,1541
13:42:35,410,279,-294,3395,884,-2606,536,-107,1547
13:42:35,1372,198,-169,3146,592,-2680,540,-106,1555
13:42:35,1214,98,-177,3039,573,-2578,528,-113,1558
13:42:36,1153,324,-379,3045,207,-2729,531,-105,1549
13:42:36,1441,89,-237,3098,655,-2689,531,-109,1554
13:42:36,1441,265,-291,3258,537,-2594,531,-105,1549
13:42:36,1364,180,-249,3102,683,-2581,542,-101,1548
13:42:36,1198,247,-403,3131,342,-2687,536,-100,1547
13:42:36,1460,183,-227,3215,430,-2758,532,-111,1548
13:42:36,1374,145,-331,3215,602,-2677,529,-107,1552
13:42:36,1351,87,-20,3292,484,-2554,531,-102,1545
13:42:36,1203,232,-399,3287,490,-2811,530,-113,1541
13:42:36,1273,186,-267,3041,627,-2473,513,-103,1544
13:42:36,1721,125,38,3374,693,-2365,535,-99,1553
13:42:37,1357,256,-382,2873,576,-2865,534,-109,1547
13:42:37,860,348,-319,3128,499,-2750,523,-103,1541
13:42:37,1394,210,-314,3277,765,-2665,543,-95,1552
13:42:37,1416,78,-336,3142,483,-2410,530,-108,1548
13:42:37,595,508,-200,2974,398,-2459,520,-89,1548
13:42:37,1538,210,-230,3211,383,-2527,540,-106,1553
13:42:37,948,298,-183,2934,834,-2618,530,-106,1551
13:42:37,1288,287,-454,3226,717,-2549,520,-101,1558
13:42:37,862,104,-223,3066,587,-2628,549,-96,1544
13:42:37,1507,85,-240,3418,910,-2663,536,-100,1554
13:42:38,1196,130,-254,3310,500,-2622,540,-99,1551
13:42:38,807,368,-360,3368,548,-2665,529,-102,1543
13:42:38,879,100,-406,3174,538,-2732,532,-103,1553
13:42:38,1083,362,-407,3487,394,-2529,528,-111,1544
13:42:38,1105,413,-164,3385,854,-2560,539,-100,1540
13:42:38,1275,208,-319,3140,796,-2478,532,-96,1553
13:42:38,1045,303,-176,3144,732,-2325,535,-108,1553
13:42:38,1247,163,-136,3019,367,-2782,531,-102,1549
13:42:38,1254,337,-125,3065,519,-2527,532,-101,1551
13:42:39,1473,205,-221,3158,736,-2460,531,-109,1545
13:42:39,855,331,-275,3236,549,-2623,528,-108,1553
13:42:39,1032,183,-253,3302,541,-2814,531,-100,1552
13:42:39,1362,216,-85,3132,720,-2680,531,-105,1538
13:42:39,893,73,-377,3304,652,-2633,539,-117,1540
13:42:39,1491,261,-62,2995,449,-2603,539,-112,1549
13:42:39,1239,326,-166,3307,647,-2639,537,-101,1551
13:42:39,1249,264,-155,3348,407,-2657,535,-89,1541
13:42:39,582,262,-562,3135,842,-2651,530,-94,1548
13:42:39,1497,396,-254,3253,615,-2713,529,-107,1540
13:42:39,1009,362,-176,3125,489,-2768,530,-101,1558
13:42:40,1374,223,-273,3139,627,-2527,537,-108,1546
13:42:40,1129,243,-277,3002,698,-2467,532,-96,1544
13:42:40,990,139,-381,3244,742,-2620,532,-103,1553
13:42:40,1228,-154,-272,3417,783,-2601,528,-106,1553
13:42:40,1364,142,-161,3057,785,-2574,539,-102,1547
13:42:40,1394,428,-244,3016,678,-2536,534,-105,1543
13:42:40,1397,309,-236,3332,512,-2745,541,-100,1547
13:42:40,928,268,-401,3168,585,-2713,528,-101,1555
13:42:40,904,351,-291,3268,502,-2433,524,-100,1547
13:42:40,1583,318,-273,3235,761,-2586,548,-114,1538
13:42:41,1228,188,-83,3386,751,-2652,536,-114,1559
13:42:41,1292,262,-196,3128,874,-2832,528,-96,1541
13:42:41,1565,217,-72,3145,830,-2655,535,-111,1548
13:42:41,1252,181,-441,3140,906,-2384,530,-106,1551
13:42:41,1310,348,-266,2976,659,-2404,532,-103,1541
13:42:41,1593,227,-176,3419,626,-2525,537,-103,1546
13:42:41,1022,309,-197,2793,835,-2640,534,-109,1547
13:42:41,1686,324,-148,3265,338,-2482,522,-102,1543
13:42:41,1285,163,-256,3195,460,-2628,536,-107,1547
13:42:42,1018,313,-199,3140,668,-2435,537,-96,1553
13:42:42,1258,225,-339,3218,553,-2627,528,-106,1537
13:42:42,1159,137,-275,3319,777,-2651,541,-105,1547
13:42:42,1100,271,-400,3229,685,-2490,524,-109,1556
13:42:42,1523,100,-336,3336,942,-2493,536,-107,1540
13:42:42,1205,248,-179,3313,529,-2579,541,-105,1549
13:42:42,1034,294,-184,3103,675,-2490,526,-107,1547
13:42:42,1274,254,-360,3226,798,-2653,525,-116,1553
13:42:42,1223,382,-363,3384,493,-2567,539,-102,1549
13:42:42,1405,192,-376,3146,441,-2617,532,-96,1551
13:42:42,1330,200,-378,3242,622,-2661,532,-103,1544
13:42:43,1338,430,-214,2965,554,-2482,536,-107,1554
13:42:43,1463,232,-411,3276,712,-2552,532,-118,1541
13:42:43,1550,326,-514,3242,626,-2616,530,-116,1558
13:42:43,1388,128,-155,3256,311,-2586,537,-118,1551
13:42:43,847,235,-270,3094,600,-2518,536,-102,1545
13:42:43,1727,173,-136,2938,757,-2699,530,-101,1548
13:42:43,1384,229,-319,3287,880,-2445,540,-106,1555
13:42:43,1192,306,-440,3045,552,-2479,525,-106,1555
13:42:43,770,231,-280,3297,834,-2690,528,-106,1548
13:42:43,1389,502,-214,3131,486,-2587,532,-108,1548
13:42:44,1318,145,-262,2854,607,-2791,532,-91,1546
13:42:44,1599,315,-172,3075,536,-2493,537,-101,1548
13:42:44,1057,86,-228,3207,491,-2497,537,-111,1546
13:42:44,1138,224,-227,3055,377,-2530,529,-107,1549
13:42:44,1263,135,-535,3160,872,-2419,528,-108,1548
13:42:44,1438,144,-268,3085,413,-2611,530,-108,1541
13:42:44,1265,221,-188,3002,602,-2516,531,-105,1547
13:42:44,1518,202,-183,3125,870,-2475,541,-100,1554
13:42:44,1388,263,-290,3232,812,-2618,535,-101,1548
13:42:44,1108,167,-289,3232,678,-2500,532,-111,1558
13:42:45,1088,193,-180,3215,702,-2536,539,-109,1552
13:42:45,1208,74,-221,3248,657,-2301,526,-105,1545
13:42:45,906,60,-193,3154,495,-2366,541,-112,1549
13:42:45,1012,272,-165,3309,426,-2653,531,-109,1549
13:42:45,1008,70,-307,2936,514,-2718,522,-107,1545
13:42:45,1111,201,-257,2948,615,-2616,528,-96,1560
13:42:45,1405,217,-120,3151,313,-2551,539,-100,1547
13:42:45,1345,265,-203,3057,519,-2650,536,-100,1549
13:42:45,1695,11,-254,3404,512,-2606,542,-103,1558
13:42:45,1297,178,-333,3078,337,-2620,529,-112,1552
13:42:46,1717,73,-84,3154,685,-2543,522,-102,1547
13:42:46,907,289,-279,3154,637,-2699,537,-99,1548
13:42:46,1324,391,-259,2956,615,-2554,536,-105,1538
13:42:46,1462,83,-3,3305,925,-2822,532,-91,1548
13:42:46,1341,386,-36,2904,570,-2717,532,-106,1553
13:42:46,513,29,-175,3112,402,-2520,534,-109,1549
13:42:46,1211,191,-265,3285,603,-2735,523,-111,1562
13:42:46,1338,394,-181,2752,481,-2603,530,-103,1546
13:42:46,1216,396,-142,3326,696,-2843,529,-109,1543
13:42:46,1487,168,-175,3123,707,-2673,528,-111,1546
13:42:47,1396,22,-242,3269,601,-2504,529,-97,1547
13:42:47,1101,385,-297,3085,220,-2628,536,-107,1547
13:42:47,1385,1,-79,3181,591,-2571,531,-112,1543
13:42:47,1751,229,-108,3180,421,-2733,531,-117,1549
13:42:47,1166,235,-182,3149,687,-2646,528,-111,1551
13:42:47,1105,299,-226,2926,592,-2728,536,-102,1554
13:42:47,1002,139,-399,3154,643,-2373,535,-111,1541
13:42:47,960,248,-285,3064,517,-2739,542,-101,1546
13:42:47,1240,166,-350,3326,378,-2544,539,-105,1547
13:42:48,1423,197,-240,3108,579,-2754,539,-105,1547
13:42:48,1078,256,-217,3180,365,-2800,530,-106,1551
13:42:48,1262,229,-167,3053,397,-2342,539,-109,1538
13:42:48,1277,242,-186,3186,677,-2655,531,-97,1552
13:42:48,1446,314,-174,3231,563,-2706,529,-102,1559
13:42:48,1386,229,-52,3380,507,-2370,535,-113,1548
13:42:48,1272,307,-347,3054,814,-2524,541,-102,1552
13:42:48,1265,128,-321,3265,577,-2664,535,-99,1546
13:42:48,1450,59,-343,3094,688,-2776,536,-102,1545
13:42:48,884,202,-324,3134,592,-2622,529,-102,1552
13:42:48,951,188,-218,3121,748,-2575,526,-105,1547
13:42:49,1340,136,-117,3173,664,-2561,524,-100,1547
13:42:49,985,368,-187,2942,591,-2618,536,-109,1547
13:42:49,891,406,-214,3187,484,-2563,530,-99,1541
13:42:49,1396,325,-281,3327,495,-2557,529,-109,1554
13:42:49,1107,204,-116,3121,726,-2577,530,-101,1539
13:42:49,1525,159,-419,3241,649,-2595,540,-99,1553
13:42:49,986,197,-298,3160,658,-2741,530,-118,1548
13:42:49,1329,352,-357,3269,564,-2494,530,-101,1551
13:42:49,1078,272,-113,3338,657,-2608,532,-106,1548
13:42:49,1269,238,-231,3167,780,-2566,534,-107,1556
13:42:50,1158,327,-135,2942,833,-2777,525,-101,1551
13:42:50,1381,38,-366,3176,717,-2602,536,-102,1547
13:42:50,1424,86,-214,3268,691,-2538,539,-112,1552
13:42:50,962,40,-215,3386,541,-2738,539,-95,1547
13:42:50,1460,162,-193,2934,484,-2527,520,-94,1553
13:42:50,1109,256,-349,3218,719,-2611,525,-99,1555
13:42:50,1305,223,-399,3066,532,-2778,529,-97,1554
13:42:50,1603,410,-464,3132,696,-2530,526,-95,1540
13:42:50,1037,89,-341,3195,540,-2519,524,-112,1556
13:42:50,1432,107,-237,3490,448,-2579,535,-106,1544
13:42:51,1228,348,-384,3045,502,-2652,526,-102,1552
13:42:51,1466,279,-242,2967,590,-2393,536,-107,1549
13:42:51,1325,109,-335,3204,785,-2561,531,-97,1547
13:42:51,1380,-32,-244,3270,850,-2734,539,-107,1549
13:42:51,584,597,-450,3451,464,-2696,542,-103,1553
13:42:51,1142,295,-374,2953,589,-2532,539,-105,1540
13:42:51,1329,201,-247,3222,797,-2451,534,-109,1554
13:42:51,1190,212,-219,3331,593,-2447,537,-106,1555
13:42:51,1571,165,-325,2871,646,-2505,542,-96,1546
13:42:51,1469,211,-458,3277,592,-2395,528,-113,1544
13:42:52,1395,259,-116,3211,602,-2386,530,-94,1541
13:42:52,1244,387,-407,3204,593,-2702,531,-107,1545
13:42:52,1709,181,-220,3101,324,-2836,529,-112,1552
13:42:52,1168,501,-322,3175,796,-2585,537,-96,1553
13:42:52,1631,69,0,3049,482,-2577,524,-109,1545
13:42:52,1392,130,-484,3117,596,-2450,539,-97,1547
13:42:52,1165,179,-28,3051,439,-2575,541,-105,1552
13:42:52,1180,331,-286,3244,545,-2568,531,-105,1545
13:42:52,1098,96,-152,3094,668,-2503,535,-94,1541
13:42:52,967,339,-403,2937,571,-2693,536,-95,1543
